ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
74	522,417,282	35,22,16	481,354,474	23,27,26	133	99
76	78,56,38	55,37,28	102,62,74	58,37,36	102	99
77	2,0,1	100,92,73	1,0,1	103,67,77	184	99
78	1,1,1	0,4,1	0,2,3	1,2,0	133	99
79	1,1,0	0,5,0	0,0,1	0,1,0	133	99
95	2,4,7	0,2,0	2,0,1	0,0,0	102	99
99	10,11,16	0,0,0	27,18,18	2,0,0	187	99
100	12,12,19	0,0,0	32,21,19	0,0,1	231	99
101	2,1,3	0,0,0	7,3,1	0,0,1	143	99
102	38,24,11	0,1,0	9,8,6	0,0,0	116	99
103	3,0,0	103,41,46	3,2,2	60,35,70	164	99
104	3,0,0	69,58,54	3,1,0	73,50,66	164	99
105	5,9,3	0,1,0	15,5,8	1,3,0	383	99
108	101,54,56	0,0,0	64,49,47	1,0,0	166	99
109	79,82,61	0,0,1	71,57,62	0,0,0	633	99
112	5,9,2	107,64,68	12,5,9	133,113,127	1757	99
113	2,0,0	1,2,2	0,0,1	2,0,0	149	99
118	31,16,25	18,10,2	17,23,48	15,16,18	102	99
121	315,230,180	166,151,125	282,170,201	157,99,166	411	99
122	98,58,36	1,2,1	85,52,74	0,0,2	111	99
123	2,0,0	76,54,54	0,0,1	96,65,79	182	99
125	7,1,0	62,81,42	0,2,1	89,57,90	121	99
126	1,4,2	27,21,19	0,1,0	17,17,16	133	99
127	1,0,1	0,0,0	2,0,1	1,0,0	102	99
128	3,1,1	5,3,0	1,0,3	0,3,0	102	99
130	120,111,101	1,0,0	151,118,137	0,3,2	111	99
131	103,82,61	46,24,23	105,94,121	43,35,37	102	99
132	133,84,76	0,0,0	78,62,84	1,0,0	154	99
133	95,65,67	0,2,1	31,13,21	0,1,0	976	99
135	2,1,3	0,0,0	0,1,2	0,0,1	111	99
136	0,0,3	0,0,0	0,5,1	0,0,1	111	99
141	1,0,0	2,0,1	0,0,2	5,3,7	102	99
142	13,10,3	114,67,46	5,2,1	92,52,60	102	99
143	17,8,5	79,69,59	3,7,6	44,40,48	102	99
144	0,2,0	57,35,45	1,1,2	44,40,31	120	99
145	39,18,26	1,0,0	29,16,23	1,0,0	103	99
146	0,1,0	133,101,57	0,0,0	86,44,60	130	99
147	2,1,0	48,27,18	3,3,0	43,46,38	174	99
150	91,80,77	31,34,32	115,82,84	35,15,29	105	99
151	99,81,96	0,0,0	123,88,91	2,0,0	116	99
152	39,35,51	0,0,0	43,21,36	2,0,0	110	99
153	469,350,316	0,1,0	492,333,438	0,0,0	488	99
154	1,0,0	43,36,28	2,0,2	33,46,28	102	99
157	15,15,8	843,613,452	7,16,4	691,443,523	174	99
158	64,36,29	5,3,2	66,49,62	2,2,2	182	99
170	12,17,7	182,132,75	8,16,11	97,82,107	230	99
171	4,2,0	1,0,0	0,0,3	0,1,1	102	99
177	0,1,0	0,0,0	1,2,1	2,0,0	167	99
178	6,1,3	480,346,281	9,6,7	395,334,404	123	99
179	18,9,18	0,0,0	22,13,27	1,0,0	103	99
180	5,3,2	0,1,1	11,8,8	0,0,0	103	99
181	5,6,5	3,0,0	18,10,5	0,0,0	103	99
182	127,92,73	0,2,2	181,122,134	3,2,7	103	99
183	1720,1142,973	0,0,0	1872,1300,1573	0,4,0	648	99
186	10,11,13	2,1,5	16,9,8	6,5,3	102	99
188	74,51,25	4,4,2	3,4,5	0,1,0	220	99
189	74,61,26	8,8,3	15,7,15	1,0,0	277	99
190	144,123,80	4,3,0	127,88,102	2,1,0	183	99
192	694,555,446	0,1,1	698,420,558	0,0,0	456	99
193	159,110,90	0,0,0	148,90,125	0,0,1	142	99
194	2,6,4	3,1,2	3,2,3	3,0,1	102	99
195	7,2,4	0,0,0	2,0,3	0,0,1	151	99
199	2,1,1	1,0,0	1,1,2	0,0,1	167	99
201	0,1,2	5,0,6	2,0,0	0,3,8	147	99
204	1,0,3	9,4,0	6,0,4	2,7,3	134	99
205	26,23,15	2,0,0	6,19,11	0,0,0	287	99
206	12,6,5	1,0,0	2,1,2	0,0,0	137	99
208	1,0,1	122,96,89	1,0,0	137,82,111	249	99
209	87,65,48	1,0,2	39,24,34	2,0,0	250	99
211	88,84,71	9,2,3	86,64,83	5,8,3	104	99
219	114,90,94	4,1,2	122,96,136	0,2,0	118	99
220	406,274,210	0,0,1	279,157,270	0,0,0	650	99
221	365,243,191	23,17,12	268,181,212	22,17,23	150	99
222	324,214,187	0,0,1	256,193,246	2,0,0	535	99
223	231,180,125	0,1,0	195,152,164	1,0,3	685	99
224	0,0,0	15,9,10	1,0,0	26,13,11	169	99
226	19,9,10	0,0,0	12,11,17	0,0,1	104	99
242	28,11,7	0,0,0	29,16,14	0,1,0	103	99
243	67,52,41	34,22,26	62,43,54	29,19,17	102	99
246	1053,682,574	0,0,0	916,839,865	0,0,3	114	99
247	0,0,0	60,35,42	0,2,0	76,56,69	136	99
248	57,22,32	5,6,6	52,35,58	4,5,0	104	99
249	3,1,2	1,0,0	7,5,4	0,0,0	135	99
250	5,3,9	131,56,51	8,11,16	105,87,102	135	99
251	149,78,76	2,0,0	126,114,127	0,0,0	568	99
252	37,25,17	0,0,1	27,27,26	0,0,0	481	99
253	3,0,0	68,49,42	2,0,4	57,37,50	202	99
256	3,2,3	34,15,29	4,3,7	30,20,24	188	99
257	0,3,0	38,31,33	0,3,0	24,28,20	173	99
259	710,467,394	19,11,7	510,460,509	12,15,16	104	99
265	13,5,2	40,26,15	8,6,2	20,15,27	250	99
267	2,0,0	0,0,0	3,0,0	0,1,0	102	99
269	14,8,9	32,19,11	17,14,13	30,19,26	102	99
271	0,1,0	0,0,0	0,0,1	0,2,0	401	99
274	0,1,0	0,0,0	0,0,1	0,2,0	247	99
281	2743,2144,2001	3,0,1	2762,1931,2884	0,0,0	450	99
284	1,3,3	4,6,4	6,0,8	3,6,3	117	99
285	0,0,1	253,133,136	0,2,2	172,108,156	146	99
288	47,35,29	5,2,0	89,36,44	0,0,0	170	99
289	98,54,45	0,0,1	73,64,80	7,0,2	267	99
292	67,40,33	0,0,2	75,63,68	2,0,1	258	99
293	313,198,187	1,0,0	279,214,277	0,0,0	153	99
296	667,617,460	5,7,2	439,273,389	7,3,0	124	99
298	6,4,4	1,0,0	4,9,11	0,0,0	104	99
302	38,38,40	0,0,0	30,22,18	4,0,0	132	99
303	173,163,116	0,0,0	111,97,115	4,0,0	190	99
304	122,112,96	0,0,0	87,61,71	4,0,0	241	99
305	136,127,77	1,2,1	82,75,98	1,0,1	157	99
306	85,76,57	1,2,1	58,39,54	1,0,1	208	99
307	28,28,14	79,79,34	22,10,16	46,46,60	150	99
311	159,108,96	1,0,1	125,91,112	0,0,0	132	99
382	17,9,6	8,3,3	14,6,9	5,4,1	102	99
386	46,26,18	0,0,0	47,37,63	1,0,2	223	99
387	0,0,1	2,3,3	2,0,1	1,8,0	129	99
388	5,3,2	0,0,0	5,0,7	0,1,0	104	99
390	4,1,0	58,40,47	2,0,1	58,39,51	191	99
396	0,0,0	85,58,56	1,0,0	53,64,76	135	99
399	12,10,6	0,0,0	6,9,3	3,0,1	132	99
401	43,21,20	1,9,5	18,22,27	7,5,4	140	99
402	9,5,7	3761,2444,2569	4,0,1	3153,2514,3135	102	99
403	22,18,20	4774,3116,3218	14,7,23	3956,3197,3901	188	99
404	6053,3952,4043	6,0,0	4850,4076,4932	0,2,0	135	99
405	6351,4167,4198	68,54,43	5059,4288,5127	84,86,88	487	99
406	7843,5152,5034	0,0,0	6141,5157,6195	26,0,3	537	99
407	1560,1039,879	0,0,0	1166,955,1156	26,0,3	149	99
408	1644,1089,926	108,52,3	1199,949,1187	2,54,43	149	99
409	2588,2130,1518	1,0,0	2522,1496,1800	2,0,0	149	99
412	85,50,44	4,5,0	73,60,58	2,1,0	144	99
413	0,0,0	76,65,42	1,0,0	61,49,62	114	99
417	44,37,27	13,6,9	39,20,23	4,7,2	125	99
420	6,5,4	17,6,11	1,1,5	13,19,30	120	99
423	26,16,16	14,3,3	28,25,32	12,6,5	130	99
424	4,3,1	0,0,1	2,1,2	0,0,0	130	99
425	8,10,3	0,2,0	18,7,21	0,0,0	116	99
428	3,4,9	0,2,0	7,7,4	0,0,0	104	99
429	36,37,16	126,93,87	20,11,24	88,65,76	117	99
435	4,1,0	99,62,79	0,0,0	118,97,128	251	99
436	317,229,186	2,0,0	305,227,213	0,0,0	260	99
437	3,8,6	88,64,65	4,8,1	71,41,66	201	99
438	51,35,30	56,23,23	31,20,30	41,31,35	256	99
439	58,33,24	35,16,14	50,39,27	21,17,22	102	99
441	8,8,4	22,11,22	10,14,15	24,15,33	368	99
442	89,35,38	42,13,27	55,32,33	31,25,29	270	99
444	70,37,43	36,20,26	47,29,39	33,24,25	102	99
446	5,8,6	12,10,8	3,12,6	9,3,3	115	99
447	6,7,7	0,0,0	16,7,8	0,0,1	106	99
450	153,132,120	4,0,0	246,156,176	0,1,0	120	99
451	143,129,95	1,0,0	206,170,179	0,0,0	111	99
463	1,0,1	50,58,33	1,1,1	53,42,33	122	99
465	85,69,45	25,17,20	77,63,80	21,10,10	131	99
466	48,43,23	0,0,0	36,34,36	0,1,0	131	99
467	9,15,12	21,29,12	9,5,16	42,36,34	194	99
468	26,12,13	12,12,18	44,24,35	18,6,18	124	99
471	9,7,3	3,0,0	9,1,2	0,3,3	119	99
472	38,38,31	497,387,319	42,29,18	501,391,486	119	99
473	67,42,41	16,15,13	49,66,61	14,13,26	114	99
475	0,0,1	8,8,2	1,4,2	6,7,5	2709	99
477	167,122,70	3,2,0	181,163,182	2,1,0	149	99
478	0,1,0	106,75,53	0,0,0	135,89,115	118	99
479	6,7,2	0,0,3	4,9,7	2,3,3	407	99
480	88,64,42	86,97,60	112,88,107	86,73,93	150	99
483	89,88,45	9,4,4	61,47,43	1,2,8	189	99
485	14,13,6	50,29,32	21,17,30	39,25,38	102	99
486	1216,886,850	8,9,7	870,707,883	7,6,4	970	99
488	14,7,3	1,3,2	13,13,11	1,2,6	125	99
489	10,1,0	5,5,0	8,4,1	0,2,0	125	99
490	36,14,9	34,39,28	21,18,30	38,29,32	102	99
491	7,5,3	0,0,0	3,6,6	1,0,0	102	99
492	104,88,51	10,9,3	111,83,121	9,14,14	102	99
495	128,86,78	0,0,0	163,119,174	1,0,0	229	99
496	6,3,3	0,0,1	4,8,2	0,0,3	130	99
497	8,5,3	49,50,33	5,10,5	71,63,58	130	99
498	136,91,81	13,12,7	167,129,179	13,16,17	260	99
499	177,136,111	13,12,7	233,182,232	13,16,17	229	99
504	290,200,157	1,2,3	274,215,241	1,0,4	570	99
505	1,0,0	42,33,30	0,0,0	51,26,39	102	99
506	81,62,47	16,13,5	77,55,56	19,11,10	204	99
507	4,4,5	12,3,8	6,6,7	8,4,3	102	99
509	1342,943,829	4,0,1	1008,804,958	1,4,0	229	99
513	1,5,0	0,0,0	3,1,0	1,0,0	129	99
515	0,0,1	4,7,3	0,0,0	3,3,3	113	99
516	3,1,4	3,4,2	4,0,1	4,2,1	203	99
518	127,81,83	0,1,0	129,88,109	0,1,0	144	99
519	3,1,0	119,82,92	3,2,3	135,94,103	133	99
521	0,1,0	15,11,14	0,0,0	20,10,18	249	99
523	3,1,0	14,7,9	0,0,0	18,7,2	220	99
524	1,1,0	26,18,10	0,0,0	22,18,9	152	99
529	1,1,1	0,0,1	5,0,2	0,0,0	105	99
532	3,0,0	1,1,0	1,0,0	0,0,1	129	99
533	40,21,30	19,19,16	36,28,29	26,22,43	102	99
534	2,5,4	32,23,12	1,6,2	33,21,24	167	99
535	16,4,10	113,65,68	6,4,7	58,77,84	115	99
537	19,13,14	28,21,13	25,15,8	16,10,21	102	99
541	0,1,0	24,19,16	0,0,0	16,13,22	160	99
542	490,381,303	3,0,5	469,308,415	2,2,3	160	99
543	7,9,10	46,21,23	3,6,4	10,8,11	158	99
546	23,19,14	1,0,0	14,9,9	2,0,0	134	99
547	37,35,24	0,1,0	24,18,11	0,1,0	134	99
548	0,2,0	2,1,1	0,3,0	1,2,2	102	99
549	0,5,3	23,19,12	2,3,2	9,8,13	102	99
553	0,1,0	3,1,1	3,1,3	5,1,3	177	99
555	28,23,24	1,0,0	27,28,30	5,0,0	113	99
556	12,5,6	1,0,1	13,15,13	0,0,0	113	99
567	11,4,7	0,0,0	4,5,4	0,1,1	194	99
574	6,3,2	0,0,0	1,1,0	1,0,0	102	99
578	0,0,0	107,67,61	0,1,0	60,32,47	174	99
580	21,22,17	2,2,2	11,12,15	0,0,5	512	99
582	13,13,5	11,10,7	6,3,8	9,11,7	102	99
589	165,107,89	1,1,0	173,124,176	0,0,0	214	99
591	23,18,12	0,1,0	25,29,30	8,2,1	136	99
592	15,2,4	6,2,1	10,9,9	11,2,2	102	99
593	2,0,0	0,0,0	0,0,1	0,0,2	102	99
594	19,14,6	76,45,29	15,9,11	83,43,70	102	99
595	86,48,29	54,47,29	71,53,79	50,27,44	231	99
599	28,26,19	0,1,0	43,50,49	3,0,1	150	99
602	0,2,0	0,0,0	1,0,0	1,0,0	150	99
605	208,127,122	2,0,0	164,128,162	0,0,0	695	99
606	11,7,14	7,15,8	11,9,14	6,13,12	1291	99
609	41,20,28	2,1,0	5,5,9	0,0,1	102	99
610	9,5,4	1,0,0	2,7,4	0,0,1	129	99
611	65,50,49	36,23,18	52,62,85	26,19,23	102	99
613	4,3,0	0,0,0	0,3,6	0,1,0	102	99
615	1,0,0	7,6,2	0,0,0	1,0,2	228	99
618	194,145,94	1,1,0	142,151,144	3,5,4	166	99
621	71,42,34	7,7,10	35,34,38	15,4,16	102	99
622	206,151,114	0,0,0	129,81,137	1,0,0	1187	99
623	545,400,287	3,1,3	218,194,225	0,1,2	129	99
624	6,7,6	2,0,4	12,10,9	1,2,3	102	99
628	34,26,22	0,0,0	30,22,32	0,1,0	103	99
629	0,0,1	8,1,0	0,0,0	11,11,13	133	99
631	518,388,298	6,0,1	407,270,361	5,6,1	458	99
632	68,42,26	164,130,97	46,44,30	103,90,115	105	99
633	1,5,1	0,0,0	2,5,2	0,1,0	105	99
635	35,42,22	1,0,0	48,25,40	1,0,0	162	99
637	2,1,0	20,11,11	3,0,1	16,13,14	133	99
640	987,644,513	0,1,0	1025,703,887	1,6,5	143	99
641	41,36,29	23,6,9	78,35,53	14,11,17	259	99
642	23,28,16	4,3,1	30,20,18	3,2,3	104	99
643	41,36,46	2,2,1	53,44,50	7,2,0	104	99
645	2,1,1	11,19,12	1,0,0	12,5,15	258	99
646	5,7,9	11,19,12	6,4,5	12,5,15	1045	99
648	2,0,1	20,14,9	2,0,3	6,8,16	143	99
694	0,0,7	2,1,5	1,0,0	1,7,1	605	99
699	55,22,16	0,4,3	26,20,30	0,0,0	194	99
700	293,215,150	0,0,0	214,116,181	0,1,1	1114	99
703	2577,1606,1703	0,0,0	2119,1910,2069	1,0,0	248	99
704	5022,3310,2871	0,0,0	4293,3147,3855	0,1,1	760	99
705	5,0,2	35,33,31	0,0,2	33,18,35	145	99
709	5,9,5	6,5,5	4,3,3	9,13,2	102	99
710	3,0,2	187,153,132	1,0,2	170,87,111	144	99
711	113,77,102	0,2,0	107,73,129	1,0,0	105	99
713	3,1,1	17,10,7	5,3,1	12,10,20	177	99
714	10,1,4	668,414,396	1,4,4	672,564,640	122	99
715	511,350,319	12,3,0	531,447,458	7,2,10	126	99
718	4,7,2	8,2,4	7,7,8	6,19,2	102	99
719	18,15,9	1,0,0	15,12,13	0,0,0	125	99
720	136,84,63	0,1,0	94,72,108	0,0,0	150	99
721	0,1,1	0,0,2	4,0,2	0,0,0	104	99
722	27,18,18	0,0,0	29,27,27	0,1,0	241	99
723	3,4,1	26,16,18	8,3,6	29,27,27	165	99
725	48,35,33	0,1,0	78,79,45	0,0,1	103	99
726	110,57,48	3,9,7	115,114,129	1,6,4	163	99
727	53,32,21	95,45,40	27,25,23	58,57,60	102	99
734	4,3,2	0,2,0	6,0,3	0,0,1	171	99
735	7,8,3	3,0,0	2,0,2	0,0,0	102	99
739	0,4,1	120,86,87	2,1,3	8,57,112	139	99
740	1,3,5	203,147,107	3,0,0	119,123,137	118	99
741	25,15,11	666,552,397	12,9,12	610,444,495	112	99
742	4,3,2	10,8,6	1,5,1	14,4,10	112	99
743	792,574,424	66,62,65	633,509,581	61,42,65	118	99
744	829,644,482	5,6,0	703,500,668	3,1,0	105	99
746	11,14,7	80,50,52	12,5,11	62,38,51	150	99
747	3399,2323,2062	0,0,2	3229,2583,3189	0,3,0	222	99
749	274,204,223	7,3,3	308,242,293	9,10,24	102	99
750	37,26,17	113,56,45	42,37,17	95,77,71	102	99
751	2,3,3	1,5,4	1,6,8	0,0,0	102	99
752	0,2,0	0,1,0	0,0,0	0,1,0	102	99
754	392,281,253	11408,7235,6666	363,319,399	10159,8156,9560	115	99
756	17,6,4	31,18,10	12,17,17	35,32,28	102	99
771	40,28,18	1,0,0	38,21,31	0,2,3	168	99
773	1,0,0	349,228,205	1,1,0	271,210,269	210	99
774	3,0,1	6,12,16	1,1,0	6,2,2	118	99
775	2,0,0	190,125,137	1,2,0	270,198,253	138	99
778	0,0,0	140,90,96	2,0,0	127,101,95	121	99
780	1,0,0	41,40,34	1,1,4	78,54,70	134	99
781	41,32,34	0,0,0	74,42,50	0,2,0	233	99
783	1,1,0	4,3,1	2,1,0	6,2,10	102	99
787	1,1,2	4,0,6	0,0,0	1,0,0	115	99
790	59,20,27	4,4,3	34,23,33	6,12,2	364	99
791	101,42,42	1,2,0	57,50,57	0,1,2	2199	99
792	5340,4060,3257	9,3,4	5445,4752,5584	3,8,2	211	99
793	7,10,10	280,182,179	11,6,10	268,238,257	485	99
794	66,65,50	0,0,4	84,63,88	1,0,2	530	99
795	339,237,219	0,0,4	341,295,335	1,0,2	144	99
796	2,1,0	270,156,161	1,2,3	228,172,200	126	99
798	412,296,243	0,0,0	385,249,343	1,6,0	120	99
802	3,2,0	110,81,55	0,1,0	54,42,54	634	99
803	0,8,0	140,100,103	2,1,1	93,63,88	172	99
805	368,278,204	5,4,2	434,343,415	2,4,5	107	99
806	1,0,0	4,5,5	1,0,0	4,8,2	106	99
810	236,175,125	3,5,3	213,198,254	2,2,0	331	99
811	4,3,2	76,68,52	2,1,5	87,65,74	122	99
812	0,0,0	0,0,2	1,0,0	0,4,0	102	99
813	26,28,24	87,54,52	29,28,20	61,45,47	102	99
814	4263,3021,2768	75,75,76	3632,2747,3530	78,53,70	102	99
815	0,0,1	0,1,0	2,0,2	0,0,0	103	99
816	2,5,6	2,4,4	3,3,5	2,2,3	168	99
817	11,17,17	1,0,0	19,2,4	0,0,0	102	99
818	3,2,0	26,5,6	0,0,1	4,8,0	141	99
819	110,67,60	33,19,25	115,88,97	30,21,32	102	99
820	3806,2561,2181	0,0,0	3343,2595,2955	1,0,0	286	99
821	2432,1482,1353	0,0,1	2034,1488,1775	0,0,4	145	99
822	1,0,0	0,0,0	0,0,0	1,0,0	218	99
831	25,14,20	21,7,7	15,14,8	12,11,9	102	99
835	2,1,0	101,70,50	2,0,0	102,75,81	140	99
839	11,7,16	0,0,0	13,16,13	0,1,0	114	99
840	146,88,105	3,0,1	173,136,139	0,0,0	109	99
841	128,114,100	2,3,0	169,119,119	0,0,0	104	99
847	694,522,453	7,4,12	655,417,534	16,6,15	114	99
848	76,62,64	14,8,7	68,43,83	12,6,15	114	99
849	22,21,12	1,1,6	34,17,12	2,2,4	153	99
850	720,496,425	13,10,6	595,466,576	6,15,12	102	99
851	510,411,354	51,60,25	494,340,413	47,23,33	159	99
852	487,343,277	25,6,13	417,305,339	21,5,6	101	99
853	4,4,2	25,6,13	1,7,7	21,5,6	126	99
854	4,2,0	487,341,275	1,1,4	417,299,336	124	99
855	52,27,28	2,3,0	31,25,35	5,1,0	196	99
859	87,44,50	0,0,0	68,64,72	0,0,4	107	99
860	2,0,0	465,335,277	3,1,1	567,331,409	121	99
861	0,0,0	1,0,1	1,1,0	0,1,0	242	99
864	10132,7352,5751	0,4,0	3195,2488,2946	0,0,0	6246	99
865	1,1,0	8,10,3	6,0,9	11,4,3	126	99
866	1025,731,601	0,0,0	896,588,741	0,1,0	1158	99
867	0,5,7	8,15,11	1,0,3	7,5,10	176	99
876	0,0,0	88,53,61	1,2,1	83,73,83	197	99
878	58,54,49	0,0,3	47,64,44	2,0,1	107	99
879	0,0,1	59,70,33	2,0,3	50,36,66	112	99
880	1,0,2	44,34,28	0,0,2	42,40,50	150	99
882	1,1,4	170,137,102	3,3,5	178,152,202	235	99
884	0,0,2	14,4,8	0,0,0	8,11,12	102	99
889	3,9,12	111,71,61	6,2,8	71,53,60	383	99
893	2,1,3	0,0,0	2,6,3	0,1,0	125	99
894	16,12,10	0,0,0	33,23,20	0,1,0	271	99
895	10,5,0	1,0,0	15,11,7	0,1,1	143	99
896	62,35,48	0,0,0	55,30,46	0,2,0	360	99
900	4,7,4	1,0,1	6,2,4	2,2,0	108	99
901	91,57,50	35,25,23	68,47,41	27,30,38	102	99
903	2,3,1	74,64,29	2,3,2	78,53,67	135	99
908	1,0,0	7,4,1	0,0,0	4,10,2	229	99
911	196,164,123	3,3,3	195,131,232	0,3,1	141	99
912	28,27,18	1,0,0	33,17,27	0,0,0	141	99
913	29,27,18	0,0,0	33,19,27	0,0,1	141	99
914	7,7,6	2,2,2	10,5,12	3,0,2	114	99
920	31,23,7	166,91,99	21,12,23	117,71,109	102	99
923	3,0,9	0,1,0	2,2,4	0,0,0	104	99
928	1823,1268,1038	61,47,36	1941,1775,1933	65,51,66	102	99
930	87,73,59	1264,833,711	100,104,96	1226,1029,1238	345	99
931	285,204,199	1264,833,711	377,341,387	1226,1029,1238	592	99
932	9,2,1	0,0,0	7,4,17	0,0,1	155	99
933	4,1,1	53,31,25	3,4,0	59,30,40	212	99
934	152,108,95	0,6,2	144,119,173	2,0,2	155	99
935	6,0,0	0,0,0	0,0,0	1,0,0	122	99
936	1,2,2	29,39,16	0,1,1	25,17,20	171	99
937	61,48,23	0,3,3	37,37,59	3,0,2	706	99
938	14,17,17	57,55,44	22,20,17	45,31,47	326	99
941	21,12,11	3,0,2	20,33,25	0,0,3	142	99
944	12,16,1	1,0,0	5,9,4	0,1,0	102	99
945	18,14,3	1,1,1	10,13,11	0,1,1	162	99
946	1,0,0	122,86,75	1,0,2	109,56,85	154	99
949	24,6,9	0,0,1	14,17,11	0,0,0	204	99
976	12,19,13	1,0,0	8,5,6	0,0,0	102	99
977	165,109,133	20,14,10	165,125,179	10,13,8	102	99
978	3,1,2	209,148,137	2,2,5	201,154,213	139	99
980	2,1,0	11,8,4	0,2,1	4,7,17	102	99
982	10,6,7	53,24,22	9,4,6	12,11,21	102	99
984	0,1,0	46,43,32	0,0,0	64,51,35	124	99
986	2,4,3	92,52,56	4,4,5	44,33,37	227	99
987	2,1,1	121,73,47	3,0,1	187,113,148	121	99
988	71,46,41	1,0,0	120,98,95	0,0,0	102	99
989	1,1,1	0,0,1	3,0,0	0,0,0	113	99
992	10,12,12	0,0,0	7,10,15	0,3,0	217	99
1006	149,110,86	0,1,0	136,100,134	0,0,0	331	99
1007	120,88,89	6,3,3	122,105,129	4,5,4	127	99
1014	72,56,51	32,17,17	43,43,43	13,9,14	501	99
1017	79,62,52	0,1,0	101,38,71	0,2,1	103	99
1018	1,0,0	86,55,46	0,0,0	73,42,60	165	99
1023	11,6,12	2,1,0	12,7,29	0,5,0	112	99
1024	2,3,0	227,176,115	0,0,0	190,109,165	115	99
1025	7,5,2	227,176,115	7,3,3	190,109,165	177	99
1026	5,5,2	0,3,0	7,3,3	0,0,0	161	99
1030	24,12,16	1,0,0	27,17,25	0,0,0	1656	99
1032	9,8,7	0,0,0	6,7,8	0,0,1	105	99
1033	11,12,9	3,3,2	20,4,13	5,1,0	128	99
1035	36,12,20	13,4,5	26,20,27	14,5,7	164	99
1036	29,12,8	20,4,9	9,12,17	12,0,6	123	99
1037	0,1,0	0,0,0	0,0,2	0,1,0	115	99
1038	39,31,31	0,1,1	24,37,17	0,0,0	110	99
1039	6,3,2	0,1,1	3,0,0	0,0,0	126	99
1040	0,3,0	33,31,29	0,0,0	21,37,17	115	99
1044	0,0,1	0,0,3	0,0,0	2,0,4	102	99
1045	52,23,21	20,11,16	57,23,28	39,12,25	102	99
1046	0,0,2	0,0,0	0,0,0	0,2,0	102	99
1047	1026,745,697	91,79,58	1048,816,978	92,58,82	102	99
1048	1,1,2	54,36,25	0,0,0	51,45,37	164	99
1061	28,23,8	82,62,43	30,12,13	88,75,72	102	99
1065	55,37,40	0,1,0	69,35,67	0,0,0	151	99
1067	445,385,288	0,0,0	372,211,339	1,0,0	1509	99
1071	50,30,30	12,10,11	41,37,34	19,15,19	131	99
1075	16,11,6	225,182,129	19,10,10	232,193,220	418	99
1076	384,310,248	18,10,8	416,339,414	13,17,16	194	99
1078	56,37,36	0,0,0	58,38,46	1,1,0	405	99
1079	3,0,0	79,74,46	0,0,0	82,77,94	150	99
1080	1,0,0	131,85,50	5,3,0	108,86,104	269	99
1081	3,0,0	1,1,3	3,5,8	3,0,3	102	99
1082	2,1,1	11,1,0	14,5,5	3,3,1	183	99
1083	120,73,47	31,38,22	116,68,95	42,30,47	185	99
1084	495,375,322	0,0,0	373,270,372	2,0,0	680	99
