ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
39439	6,1,0	23,7,6	0,1,1	3,14,16	191	99
39440	0,1,3	0,12,11	0,3,2	6,8,15	185	99
39441	0,2,0	23,7,6	0,3,0	3,14,16	185	99
39442	0,1,2	5,0,0	0,2,0	0,1,1	185	99
39444	2,0,0	0,12,11	0,1,0	6,8,15	198	99
39445	89,109,57	0,0,0	76,77,66	0,1,0	198	99
39446	126,135,73	0,0,0	86,101,80	1,0,0	178	99
39447	1,4,1	64,67,39	4,0,1	35,56,39	197	99
39448	127,93,83	1,1,0	90,68,82	0,0,0	198	99
39449	0,0,0	40,26,22	0,3,0	18,18,20	142	99
39450	93,48,63	2,0,0	68,38,49	0,0,0	198	99
39453	22,11,10	0,0,0	23,33,32	0,1,0	198	99
39454	0,0,0	20,15,6	1,1,0	23,18,21	177	99
39455	56,24,30	0,2,0	40,34,45	0,0,1	198	99
39456	2,0,1	25,5,16	5,3,4	18,18,23	198	99
39457	3,0,1	25,5,16	4,2,0	18,18,23	162	99
39458	13,8,3	1,0,0	6,0,13	0,0,0	198	99
39459	11,7,3	1,0,0	4,0,8	0,0,0	198	99
39461	0,1,0	0,0,0	0,0,0	1,0,3	198	99
39462	360,234,192	0,0,0	222,150,190	0,0,1	198	99
39467	1,0,0	0,0,0	0,4,0	4,0,0	198	99
39468	221,164,125	2,0,6	181,130,181	1,0,2	198	99
39471	204,213,151	0,1,0	137,81,137	6,0,3	198	99
39472	0,6,2	3,1,0	1,2,3	3,4,2	198	99
39473	0,4,2	3,1,0	1,2,2	3,4,2	198	99
39474	68,44,26	0,1,0	90,65,75	0,1,0	188	99
39475	76,60,43	1,0,0	114,73,112	0,0,0	198	99
39476	17,22,17	0,0,0	29,24,33	0,2,2	198	99
39477	30,17,13	0,0,0	42,30,40	0,0,2	174	99
39478	64,47,36	0,1,0	72,68,71	5,1,0	198	99
39479	42,42,27	0,0,0	44,54,45	0,0,1	198	99
39480	52,26,22	1,2,0	73,35,43	2,0,0	198	99
39481	27,9,14	0,1,0	42,6,20	0,0,3	198	99
39482	12,9,6	0,1,0	17,16,12	0,0,3	198	99
39483	25,17,9	1,0,0	34,29,26	0,0,0	198	99
39484	36,24,14	0,0,0	49,45,35	3,0,0	198	99
39486	68,44,58	0,0,0	69,49,49	1,0,0	198	99
39487	48,32,39	0,5,4	48,33,47	2,0,2	198	99
39488	131,93,77	26,14,18	90,62,90	35,14,24	198	99
39489	98,66,61	26,14,18	60,47,75	35,14,24	185	99
39490	169,109,88	7,4,3	115,56,109	12,5,6	191	99
39491	307,215,148	7,4,3	223,114,201	12,5,6	198	99
39492	149,122,100	3,2,0	130,89,131	2,0,0	198	99
39493	184,124,134	5,9,3	134,106,117	13,6,6	198	99
39494	103,86,54	0,0,0	87,63,69	1,0,0	198	99
39495	129,133,73	0,0,0	127,85,111	1,0,0	198	99
39496	83,75,56	45,38,16	47,35,30	50,32,58	149	99
39497	172,166,121	0,0,0	154,99,166	1,0,0	198	99
39498	53,23,32	0,0,0	38,42,28	3,0,0	151	99
39499	110,65,50	5,7,4	75,47,41	8,5,7	155	99
39500	61,76,48	0,0,3	80,39,60	0,0,0	198	99
39501	140,118,82	0,1,0	101,58,97	0,0,0	198	99
39502	6,8,5	7,5,1	1,4,1	6,3,3	145	99
39506	413,271,231	9,4,8	444,332,433	14,11,28	198	99
39507	483,324,257	0,1,0	526,373,510	1,0,1	198	99
39508	580,410,359	2,0,3	703,477,632	1,0,1	198	99
39509	630,437,391	1,1,4	777,553,671	0,1,4	198	99
39510	309,231,213	0,0,0	388,272,342	0,0,1	198	99
39511	311,232,213	0,0,1	391,278,348	0,0,0	198	99
39512	55,69,55	0,0,0	84,74,78	0,0,1	141	99
39513	5,3,9	0,0,1	5,7,2	0,0,0	141	99
39514	382,275,224	0,0,0	467,351,399	1,0,2	141	99
39515	190,117,103	2,1,0	247,166,202	4,6,8	141	99
39516	185,113,94	0,1,0	238,157,190	1,0,0	141	99
39517	185,113,94	1,0,0	237,160,190	0,0,4	141	99
39518	185,113,94	1,0,0	238,157,190	0,0,0	141	99
39519	432,304,253	0,0,1	534,398,472	0,0,0	198	99
39520	432,304,253	2,1,0	535,398,473	4,6,8	198	99
39521	0,0,0	0,0,3	1,0,3	0,0,0	198	99
39522	630,466,383	5,5,9	764,593,684	10,9,12	198	99
39523	282,195,181	0,1,0	362,274,283	0,1,0	198	99
39524	27,24,21	2,0,1	105,68,83	3,1,7	198	99
39525	26,16,15	34,31,14	78,37,70	55,34,69	198	99
39526	15,13,13	15,13,10	59,34,49	15,11,13	198	99
39527	0,1,0	0,0,3	1,0,1	0,0,0	198	99
39528	2,0,0	0,0,0	4,2,1	1,0,2	198	99
39529	15,13,12	2,0,1	58,34,48	3,1,7	198	99
39530	1,0,2	12,11,9	0,0,0	47,34,36	136	99
39531	0,0,1	11,3,3	0,1,0	20,3,23	136	99
39532	0,0,3	1,0,0	0,0,1	0,0,4	198	99
39533	1,1,5	1,0,0	4,3,0	0,0,0	198	99
39534	0,0,0	1,4,0	1,0,3	2,1,3	198	99
39535	1,1,2	0,2,0	5,3,2	0,2,0	198	99
39536	2,0,1	34,31,14	3,1,8	55,34,69	198	99
39537	3,1,3	15,13,10	7,4,7	15,11,13	198	99
39538	1,0,1	0,0,0	0,0,2	0,1,0	198	99
39543	2,1,2	45,23,25	2,7,3	40,43,40	191	99
39547	31,39,11	0,0,0	16,11,9	1,0,0	198	99
39548	77,58,56	9,8,1	82,40,63	4,2,1	197	99
39549	65,49,46	1,2,0	58,25,34	0,0,0	194	99
39550	49,34,27	0,0,0	45,16,29	1,0,0	198	99
39551	27,16,14	0,1,0	26,3,23	0,0,0	156	99
39563	147,103,83	0,0,0	67,43,71	0,0,1	198	99
39564	161,137,74	1,1,0	76,63,72	1,0,0	185	99
39566	206,144,95	0,0,0	108,55,99	1,1,0	198	99
39567	2,1,1	114,97,54	2,1,1	60,30,60	123	99
39568	1,0,0	8,4,2	0,0,0	3,1,4	196	99
39569	57,33,32	0,0,1	15,8,24	0,0,0	167	99
39570	236,169,110	0,0,1	99,64,102	0,0,0	198	99
39572	40,21,15	0,0,1	12,11,20	0,0,0	137	99
39573	11,2,3	0,0,1	7,8,7	0,0,0	170	99
39576	9,3,5	0,0,0	6,8,6	0,1,0	182	99
39577	19,8,13	5,10,2	8,12,17	2,4,4	182	99
39578	12,0,7	5,10,2	0,2,7	2,4,4	179	99
39579	4,3,1	5,10,2	2,1,1	2,4,4	198	99
39580	7,3,1	13,5,8	4,0,1	4,4,11	198	99
39581	32,22,20	0,0,3	21,20,38	0,0,0	198	99
39582	45,27,21	0,1,0	36,38,25	0,0,0	198	99
39583	19,11,13	1,0,0	19,22,13	0,0,0	198	99
39584	20,16,26	1,0,0	30,14,17	0,0,0	198	99
39585	46,33,35	0,2,1	48,30,29	1,0,0	198	99
39586	51,31,27	0,0,1	39,31,34	0,0,0	198	99
39592	120,76,66	0,0,0	162,132,140	0,1,0	198	99
39593	135,79,83	1,2,1	175,143,163	5,0,4	198	99
39594	99,49,43	0,0,0	93,77,88	0,6,0	198	99
39595	57,27,31	0,0,1	39,47,51	2,1,4	198	99
39596	9,3,10	0,0,0	5,5,4	0,0,1	198	99
39597	19,5,23	46,22,16	15,8,7	58,32,38	198	99
39598	82,48,60	0,1,1	105,75,102	0,0,2	198	99
39599	82,48,60	0,0,1	105,81,101	2,1,4	198	99
39600	128,70,76	4,0,3	163,107,139	3,2,1	198	99
39606	119,100,65	0,0,0	137,108,101	0,0,2	198	99
39607	127,104,63	0,0,0	145,118,109	0,0,3	198	99
39608	27,24,16	12,0,8	21,12,16	7,4,4	168	99
39609	476,284,279	0,0,0	373,322,366	0,1,0	198	99
39610	519,346,324	6,6,1	438,359,452	1,4,2	174	99
39611	1,1,1	294,219,204	1,3,2	264,227,291	121	99
39612	495,405,402	0,1,0	464,382,463	0,0,0	198	99
39613	106,91,55	3,0,0	99,69,82	0,0,0	198	99
39614	143,126,75	4,2,0	113,87,106	2,9,0	198	99
39616	84,72,59	5,0,5	75,47,66	1,7,4	146	99
39617	38,31,20	4,0,0	24,20,26	2,0,0	198	99
39618	37,32,20	1,0,0	24,19,24	1,0,5	198	99
39619	27,20,18	0,0,0	16,29,29	0,0,2	198	99
39620	14,14,11	1,1,2	16,10,15	0,0,1	198	99
39621	25,32,14	1,1,2	20,15,23	0,0,1	198	99
39622	19,25,5	6,2,0	15,8,15	1,3,2	198	99
39623	2,5,8	6,6,1	7,5,9	8,1,3	135	99
39624	24,15,23	6,2,0	26,21,28	1,3,2	198	99
39625	35,27,31	6,6,1	39,29,38	8,1,3	198	99
39626	869,698,524	37,29,22	1063,859,1011	37,38,67	157	99
39627	746,480,438	0,0,0	801,627,840	0,0,1	183	99
39628	692,462,367	4,2,3	699,557,699	3,6,8	157	99
39629	331,242,200	0,0,0	407,310,360	1,0,0	198	99
39630	0,3,0	0,0,1	0,0,0	0,1,0	189	99
39631	0,1,1	9,14,7	0,1,0	5,6,6	198	99
39632	10,3,3	19,13,27	5,6,14	29,24,34	198	99
39633	103,72,70	0,0,0	95,104,106	1,0,0	198	99
39634	103,57,40	0,0,2	74,72,88	0,0,0	198	99
39635	146,94,94	0,0,0	120,128,101	1,0,0	176	99
39636	14,7,13	0,0,1	7,6,5	0,0,0	198	99
39637	8,9,2	0,0,0	7,6,7	0,1,0	198	99
39640	0,0,0	12,6,9	2,0,0	7,9,13	198	99
39642	0,6,0	12,11,3	0,0,0	17,18,8	165	99
39643	11,14,6	0,0,0	17,14,7	1,0,0	169	99
39644	10,10,16	2,6,3	8,11,10	0,0,0	198	99
39646	101,84,57	20,31,11	83,64,83	22,23,34	152	99
39647	148,90,81	6,1,2	160,112,146	4,3,2	198	99
39648	212,117,100	2,0,0	179,102,178	0,0,0	198	99
39649	91,58,44	2,0,0	84,33,82	0,0,0	198	99
39650	159,158,109	1,0,0	175,125,154	0,0,2	198	99
39651	863,663,442	11,20,8	602,401,461	2,11,14	198	99
39652	51,29,25	512,344,295	31,24,21	367,243,292	167	99
39653	31,16,15	15,10,14	18,12,12	19,11,20	167	99
39654	1103,757,689	15,10,14	782,545,704	19,11,20	198	99
39655	515,346,295	0,0,1	369,243,292	1,0,0	198	99
39656	612,426,404	1,0,0	428,314,421	0,0,0	198	99
39657	335,226,219	0,0,1	295,208,272	1,0,0	198	99
39658	911,629,599	3,2,0	691,499,664	2,0,0	198	99
39659	940,674,611	0,3,0	783,630,725	2,0,0	161	99
39660	97,74,69	1,0,0	92,72,48	0,1,0	193	99
39661	52,46,46	0,1,0	52,42,30	0,0,0	193	99
39662	62,50,53	0,1,0	37,38,49	0,0,0	198	99
39663	106,80,77	0,2,1	77,67,67	0,0,0	198	99
39664	47,39,32	0,0,0	44,36,23	1,0,3	198	99
39667	3,7,2	81,81,53	12,1,2	110,86,80	177	99
39668	21,19,13	83,61,49	19,16,25	100,54,101	161	99
39669	148,96,89	0,1,0	183,140,213	1,0,0	155	99
39670	13,8,7	32,40,41	10,17,10	81,52,56	149	99
39671	227,140,109	1,0,0	308,178,270	0,0,0	188	99
39672	62,47,30	0,1,0	88,54,96	0,0,0	198	99
39673	133,118,70	8,6,0	204,157,186	3,3,3	198	99
39674	0,2,1	50,47,33	0,0,1	81,57,72	198	99
