ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
58302	71,53,44	0,0,1	31,18,18	0,0,0	263	99
58304	4,0,0	19,17,19	0,0,0	9,13,9	171	99
58305	26,43,32	0,4,0	13,18,15	0,0,0	184	99
58318	109,85,54	0,1,5	81,71,65	1,3,1	154	99
58319	60,40,16	0,1,5	27,28,19	1,3,1	212	99
58320	0,0,0	57,48,40	0,1,4	54,51,48	211	99
58322	3336,2105,2114	5,7,0	3198,2545,3152	8,1,10	183	99
58323	11046,7830,6834	5,7,0	11049,8991,10803	8,1,10	230	99
58324	3274,2136,1759	0,0,0	2926,2228,2764	1,0,0	193	99
58325	5,7,0	0,0,0	8,2,10	0,0,2	193	99
58328	3835,2559,2252	1,1,4	3646,2699,3242	7,4,2	242	99
58330	635,384,295	0,0,0	513,397,431	0,1,0	127	99
58331	2,0,0	0,0,0	1,0,1	0,0,2	194	99
58332	7104,4685,4010	1,1,4	6564,4925,5992	7,4,2	194	99
58333	3264,2115,1747	0,0,0	2899,2215,2746	0,1,0	194	99
58334	3723,2540,2084	0,0,0	3376,2476,2903	0,1,0	287	99
58335	7564,5109,4343	2,0,0	7034,5182,6148	0,0,1	287	99
58336	3496,2408,1940	2,0,0	3198,2306,2712	0,0,1	253	99
58337	150,101,88	2,0,0	134,106,136	0,0,0	194	99
58338	60,45,46	0,0,1	66,55,59	0,0,1	178	99
58340	9,6,13	100,56,41	13,12,10	83,75,84	209	99
58341	1,2,4	0,1,0	10,5,5	0,0,0	181	99
58342	177,130,110	0,2,2	180,150,186	6,4,2	269	99
58345	1,1,4	0,0,0	0,0,0	2,0,0	192	99
58346	82,50,41	0,0,0	103,62,93	2,0,0	272	99
58348	72,46,31	0,1,0	82,70,74	2,3,3	252	99
58349	73,67,66	0,0,0	95,73,73	0,2,0	268	99
58350	14,16,4	16,28,27	26,12,19	32,12,20	256	99
58353	226,173,110	0,0,0	120,120,120	1,0,1	208	99
58355	42,26,24	0,0,3	29,39,35	0,0,0	189	99
58359	523,374,266	0,0,0	353,264,317	1,0,0	187	99
58363	21,11,11	5,14,2	0,2,13	8,11,7	197	99
58364	27,15,11	241,162,144	4,3,15	169,109,134	197	99
58365	25,15,12	5,14,2	2,3,14	8,11,7	221	99
58366	23,14,12	241,162,144	1,3,14	169,109,134	221	99
58367	24,14,13	241,162,144	0,3,14	169,109,134	327	99
58368	13,22,7	241,162,144	17,21,19	169,109,134	271	99
58369	12,22,6	1,0,0	17,19,16	3,0,0	275	99
58370	12,23,6	0,0,3	18,20,16	0,0,1	275	99
58371	20,34,14	241,162,144	23,24,18	169,109,134	275	99
58372	15,20,12	6,4,0	15,13,11	4,1,2	275	99
58373	413,325,243	5,2,0	368,297,372	2,2,4	1643	99
58374	68,42,37	0,1,0	55,51,45	2,0,3	237	99
58375	28,21,11	0,0,0	34,12,37	2,0,0	183	99
58376	48,26,29	0,0,0	52,17,50	0,2,0	183	99
58380	0,0,0	2,0,0	0,0,3	1,1,0	234	99
58381	135,106,94	6,4,2	112,89,106	1,4,10	212	99
58383	5,4,1	0,0,0	4,8,5	0,1,0	230	99
58384	95,93,68	3,1,0	52,28,47	0,1,0	267	99
58385	60,66,41	0,1,0	38,28,37	1,0,1	267	99
58386	12,15,5	0,1,0	12,10,15	1,0,1	243	99
58387	14,27,7	0,1,0	5,1,2	1,0,1	201	99
58388	48,53,34	2,0,0	24,5,17	5,5,5	201	99
58389	29,19,10	0,0,0	12,10,13	0,0,3	158	99
58390	7,8,6	44,25,17	6,5,5	30,16,24	2157	99
58391	6,9,4	44,25,17	2,2,3	30,16,24	202	99
58392	71,50,32	0,0,2	50,24,35	0,0,0	257	99
58393	81,62,41	0,0,0	58,34,49	0,1,0	257	99
58394	1,0,0	9,5,5	0,0,1	8,4,2	147	99
58395	17,13,10	0,0,0	11,21,9	0,1,0	274	99
