,baseMean,foldChange,log2FoldChange,lfcSE,stat,PValue,PAdj,FDR,falsePos
PDE4DIP,1121.44168290405,1.2043874920194,0.268299630366122,0.0650210965256305,4.12634736574093,3.68570428870073e-05,0.677100734877211,0.000242886093749327,0.0157875960937063
HYDIN2,0.0491616250860245,1,0,4.40735632396697,0,1,1,NA,NA
OTUD7B,1262.90135178643,1.04646507529918,0.0655241639266777,0.0592698708060857,1.10552230054718,0.268933336833427,1,0.457535532168891,30.6548806553157
RNF115,1114.72234156781,0.901963347897324,-0.148859285443427,0.0707353894890129,-2.10445275722345,0.0353389715028143,1,0.0984064743895431,6.69164025848893
SRGAP2-AS1,0.190431542417849,2.36413341149257,1.2413114511956,4.39920203772764,0.282167411396451,0.777815145364809,1,NA,NA
MUC1,926.43000405198,1.01685593535581,0.0241152976121656,0.0738413645904168,0.326582502177856,0.74398367972056,1,0.859554528190601,60.1688169733421
PMF1-BGLAP,0,NA,NA,NA,NA,NA,NA,NA,NA
NUP210L,2.9366842858267,4.95440319709454,2.30871128214478,1.44257212133561,1.60041307328693,0.109506976809704,1,NA,NA
PMF1,271.230618383539,0.835055447021245,-0.260056100310514,0.112665809281335,-2.3082078047399,0.0209875812883834,1,0.0648057895652944,4.73082263826649
UHMK1,2807.25841235148,0.978414707403443,-0.0314820044536493,0.0566335921897538,-0.555889238813727,0.578286575190345,1,0.745388864774567,55.158775993318
ALDH9A1,2561.58113572703,1.09254720936794,0.127695620457667,0.0575884638671585,2.21738195261167,0.0265970019169786,1,0.0784715780210695,5.88536835158021
PBX1,2536.51296146659,1.10968344973938,0.150148189528133,0.0559029672488604,2.68587155418291,0.00723408926895401,1,0.0267324622067083,2.03166712770983
DNM3,64.1991495572472,0.995882831756993,-0.00595207948821454,0.224746817707747,-0.0264834872810276,0.978871704221204,1,0.990993437915411,76.3064947194866
SCYL3,378.66262319911,1.45196118054562,0.538002882133258,0.121010966724725,4.44590186075536,8.75239005169144e-06,0.162908236032133,6.47024949518347e-05,0.00504679460624311
TNN,0.279391196799881,2.35295110457776,1.23447134099735,3.65056063327926,0.338159385641661,0.73524308037136,1,NA,NA
SMG7,6040.95470207185,0.869618561941018,-0.201545359979301,0.0366696864355253,-5.49623898021787,3.87976654405882e-08,0.000746273094749715,4.17508357257729e-07,3.34006685806184e-05
BRINP2,213.856314509502,0.585152282383216,-0.77311596856879,0.142217290336059,-5.43616016548985,5.44410220021512e-08,0.00104548538652931,5.72839664892263e-07,4.64000128562733e-05
SOAT1,1694.04344502372,1.01889944429346,0.0270116782186447,0.0568643187134377,0.475019816112939,0.634772849122147,1,0.786927702321499,64.528071590363
RASAL2,1885.15878256446,1.0192548243901,0.0275147854820356,0.0664727909994712,0.413925533565372,0.678928643569829,1,0.817193694788622,67.8270766674557
ACBD6,1122.31091230065,0.931702101488535,-0.102059347524283,0.0611675292613609,-1.66852166103026,0.0952122156078525,1,0.215264311999961,18.0822022079967
RGSL1,0.111030870407445,0.594056334371379,-0.751328346580978,4.40735632396697,-0.170471432612629,0.864639398985165,1,NA,NA
LINC01350,0,NA,NA,NA,NA,NA,NA,NA,NA
NEK7,1110.60342913952,1.00596625665608,0.00858191332297583,0.0698153800715828,0.12292296216359,0.902168102341175,1,0.950597480495502,82.7019808031087
ASPM,4020.1049240935,1.43177947343192,0.517809301899479,0.0450659061337325,11.49004527642,1.48034323950385e-30,3.00776139402392e-26,7.71090845569931e-29,6.78559944101539e-27
CR1,0.357961211490457,0.594050988449827,-0.751341329472952,3.40433322564878,-0.220701464772082,0.825324890861912,1,NA,NA
PPP1R12B,624.709242961581,1.23117879964229,0.300040294418248,0.0847833547676754,3.5389056642123,0.0004017894097012,1,0.00212145386020881,0.190930847418793
PIK3C2B,873.601710041365,1.05157651028085,0.0725538210512703,0.074286840776139,0.976671242083223,0.328731936729865,1,0.522817607040384,47.576402240675
RASSF5,388.57946864484,0.668801184959706,-0.58035069134719,0.11024766902458,-5.26406314511556,1.40906017986697e-07,0.00269355943983369,1.39472270768638e-06,0.000128314489107147
CDK18,873.053116299187,0.977919447097467,-0.0322124620812496,0.0670299386605659,-0.48056827627981,0.630823366755048,1,0.784204843793576,72.9310504728026
FLVCR1,770.268734479245,0.741733679968803,-0.431026815800082,0.0763428074671794,-5.64593876096822,1.64282319877406e-08,0.000317097733827369,1.85912403442159e-07,1.74757659235629e-05
KCNH1,2.22377911233695,0.445460565608719,-1.1666303720489,1.33607457745053,-0.8731775843494,0.38256629075477,1,NA,NA
ESRRG,96.9563358936661,1.44972683784903,0.53578108864983,0.181581209816266,2.95064169465532,0.00317114552776036,1,0.0130827100278761,1.2559401626761
LPGAT1,4231.12900666489,1.0237355504304,0.0338430890144962,0.0456899173514405,0.740712414824039,0.458867830245384,1,0.649510239499591,63.0024932314603
PROX1-AS1,3.21262677772101,2.19061823677556,1.13133808501294,0.931530421728771,1.21449397531575,0.224559149057476,1,NA,NA
USH2A,3.5953617190315,1.2284596256883,0.296850443148644,0.947133568092189,0.313419831319663,0.753961719461641,1,NA,NA
WDR26,3824.67127623819,1.11826272274991,0.161259172332034,0.0412670522913801,3.90769786980202,9.31797235479351e-05,1,0.000566436767405496,0.0566436767405496
SUSD4,71.3339326967911,1.07611878250949,0.105837332057416,0.221954448745501,0.476842580338507,0.633474222266056,1,0.78650180465439,79.4366822700934
RAB3GAP2,1483.70417754419,1.19298117194498,0.254571274084308,0.0616189480877954,4.1313797457495,3.6059231635474e-05,0.662696558996741,0.000238377161788244,0.0243144705024008
LYPLAL1-AS1,5.6228871677227,1.18425588371638,0.243980839651933,0.716781672330266,0.340383758500337,0.733567548115093,1,0.85372531748223,87.9337077006697
DISC1,1.00212649710614,4.94141907146395,2.30492541293681,1.87403374870514,1.22992737699062,0.218724301265081,1,NA,NA
TSNAX-DISC1,0.229852230207408,1,0,3.91194877596604,0,1,1,NA,NA
URB2,1371.42163774617,0.551529032451014,-0.858491263702305,0.0587323540508651,-14.6170075689255,2.18808200626465e-48,4.4737524700087e-44,2.08706081753386e-46,2.21228446658589e-44
COG2,925.164495022022,0.834086881444103,-0.261730427164404,0.0643016331238073,-4.0703542732805,4.6941697472614e-05,0.859924956000816,0.000302291360883484,0.0323451756145328
RGS7,6.82930633696032,0.812998971094134,-0.298674568415263,0.89334201409953,-0.334333954634744,0.738127571033443,1,0.856801540838099,92.5345664105147
FMN2,1.44720353624987,1.93150675447896,0.949726722683105,1.66305344041689,0.571074085535718,0.567949424151326,1,NA,NA
PLD5,0,NA,NA,NA,NA,NA,NA,NA,NA
SMYD3,347.892691208345,0.951633457643306,-0.0715220997872607,0.095252055354303,-0.750871984034618,0.452729702445472,1,0.64408199508199,71.4931014541009
KIF26B,36.3169652961155,0.801415221507651,-0.319378183340445,0.303343659352155,-1.05285926866754,0.292405496313027,1,0.483687425151132,54.1729916169267
LOC100130417,0.982019350836181,0.0932250393551173,-3.42313868873938,1.92321159775271,-1.77990746974455,0.0750911050341746,1,NA,NA
CDK11A,694.248280371345,0.953045169548229,-0.0693835026420324,0.0824558966529206,-0.841461987055777,0.400089171896644,1,0.593088086183248,67.6120418248903
TTLL10,8.48800231377614,0.515775741566496,-0.955184174309132,0.700328706289528,-1.36390835579178,0.172596410677027,1,0.335610241072517,38.5951777233394
CFAP74,1.69063714518886,0.759877553971867,-0.396161132264823,1.39926628447582,-0.283120615897087,0.777084378662505,1,NA,NA
GNB1,9715.68785690617,0.947429083956105,-0.0779101347738323,0.0319481912717881,-2.43863992521639,0.0147426499156974,1,0.0484896517267531,5.67328925203012
VWA1,896.403884258188,0.769000340679881,-0.378943857562334,0.0759914102467521,-4.98666699738646,6.14298103232537e-07,0.0116501635278051,5.51891427424021e-06,0.000651231884360345
SSU72,3188.67119963715,0.953174463624808,-0.0691877938998322,0.0576507889034222,-1.20011877054687,0.230093216562608,1,0.411511241905947,48.9698377868077
PUSL1,693.742274872237,0.919542740834869,-0.121011461460104,0.077828713059711,-1.55484340807824,0.11998336812485,1,0.256253515208617,30.750421825034
MMEL1,0,NA,NA,NA,NA,NA,NA,NA,NA
PLCH2,0.154140703350177,2.19840354404926,1.13645623504111,4.40263591787415,0.258130868924963,0.796305908689579,1,NA,NA
MORN1,69.817962011589,0.974051202641657,-0.0379304828922495,0.233608385163314,-0.162367814262029,0.871016214985629,1,0.934850005985964,114.986550736274
TTC34,0,NA,NA,NA,NA,NA,NA,NA,NA
MEGF6,748.573324830324,0.869189059073377,-0.202258080193206,0.0762054901499472,-2.65411428750381,0.00795168898662431,1,0.0289616562173381,3.62020702716726
TP73,26.2012546548445,1.23984877946441,0.310164170272877,0.350951544284663,0.883780611095695,0.376814654859179,1,0.570562876530923,71.8909224428963
AJAP1,0,NA,NA,NA,NA,NA,NA,NA,NA
KCNAB2,188.479852958879,0.854081239884627,-0.22755478990778,0.148137607614543,-1.53610412353818,0.124512845124432,1,0.263692211942443,33.7526031286327
NPHP4,395.584562277951,0.942921215281685,-0.0847908617078203,0.1046597371744,-0.810157411025491,0.417849711445391,1,0.611029807010587,78.8228451043657
CHD5,12.5824023671176,0.879284866813879,-0.185597455844706,0.628629654044123,-0.295241331125113,0.767809530744877,1,0.874765702095052,113.719541272357
NOL9,419.588313351089,0.703470890707027,-0.507437368229375,0.0935763923917926,-5.42270710869893,5.87031369101509e-08,0.00112686541612726,6.14166935949578e-07,8.04558686093947e-05
DNAJC11,1345.58639886033,0.867463159312445,-0.205125606367467,0.0635384722276938,-3.22836856436189,0.00124498455925137,1,0.00578720828824158,0.763911494047889
SLC2A5,2.14242819565438,0.881851019659131,-0.181393148122026,1.62233580306093,-0.111809865614618,0.910974164948412,1,NA,NA
SPSB1,797.349865348975,0.986326564056166,-0.0198627055439467,0.0913955710925262,-0.217326784071826,0.827953685200706,1,0.91320880939076,122.369980458362
MIR34AHG,54.7803478675145,1.29495892568243,0.372906338333417,0.237061167245112,1.57303848060381,0.115709908266638,1,0.249693380715241,33.7086063965575
UBE4B,2579.22658228497,1.1403510932643,0.189478072222552,0.04428706344292,4.27840677372442,1.88235796695746e-05,0.347953870192087,0.000130732653317438,0.0177796408511716
PIK3CD,112.093800303138,1.32769283198594,0.408921410970193,0.187831860254645,2.17706096514093,0.0294760190199038,1,0.0853822211365347,11.6973642957053
NMNAT1,243.796845320081,1.22088105480623,0.287922651594662,0.119849248079063,2.40237345005889,0.0162890695463958,1,0.0525868445202214,7.25698454379056
KIF1B,2672.77221036672,0.97492689839326,-0.0366340475936603,0.0513338873658667,-0.71364257556733,0.47544822354639,1,0.662542354204812,92.0933872344689
SLC25A33,624.643167381055,0.979619970092706,-0.0297059105525911,0.0919831901555285,-0.322949340008356,0.746733608722211,1,0.861534915649111,120.614888190876
MTOR,2744.65824875119,1.00408537621557,0.00588194519116645,0.0442207895551691,0.133013120080731,0.894183004377784,1,0.946914725059856,133.51497623344
CASZ1,1567.42394996406,0.814265451719814,-0.296428903038014,0.0655523936678725,-4.52201493266438,6.12537372482992e-06,0.114348476695125,4.65712291118151e-05,0.00661311453387774
TNFRSF1B,4.99551216871636,0.159341599432137,-2.6498051333622,1.092552942614,-2.42533339118779,0.0152943341403307,1,NA,NA
MTHFR,385.384468922776,0.95255626019047,-0.0701237908369844,0.0919420578722729,-0.762695467773859,0.445645034138609,1,0.637522390578694,91.8032242433319
FBXO6,29.0115988734122,0.881378820220401,-0.182165866220875,0.346478793849163,-0.52576339289665,0.599052612129147,1,0.761232443165876,110.378704259052
VPS13D,1970.45943515254,1.08374125764283,0.116020355517507,0.060817724812728,1.90767339414226,0.0564334425386778,1,0.143021193486998,20.8810942491016
LRRC38,0,NA,NA,NA,NA,NA,NA,NA,NA
PRAMEF19,0,NA,NA,NA,NA,NA,NA,NA,NA
PRDM2,1557.4751098727,0.887092241483799,-0.172843968475747,0.0482314834027984,-3.58363368242823,0.000338847215894787,1,0.00182855765185438,0.272455090126303
CELA2A,0.0698004163897561,0.594060180894325,-0.751319005140965,4.40735632396697,-0.170469313101673,0.864641065715716,1,NA,NA
TMEM51,321.103841948899,0.715821236370268,-0.482328749859522,0.116086276149175,-4.15491620421789,3.25406776920761e-05,0.598683388178817,0.000217070851325571,0.0327776985501612
FHAD1,21.9539560940381,0.838452053098602,-0.254199809290535,0.394407998038327,-0.644509773013865,0.519244922307291,1,0.698068138675233,106.106357078635
SZRD1,3882.15547093722,0.88722229378644,-0.172632477436606,0.0429976532171402,-4.01492789768791,5.94639704371198e-05,1,0.000374717401008517,0.0573317623543031
FBXO42,677.763774682127,1.49558719290427,0.580712022194913,0.0786293735417706,7.38543366222317,1.51957286216119e-13,3.01771974696591e-09,3.01228148074032e-12,4.63891348034009e-10
SPEN,3933.36222875249,0.769401324118858,-0.378191782411573,0.0618760689282322,-6.11208483283293,9.83378816629506e-10,1.91532692114929e-05,1.28627350289143e-08,1.99372392948172e-06
MST1P2,28.9419494140909,0.921760716909755,-0.117535809884867,0.377120363820421,-0.311666568981239,0.755293937367431,1,0.867062371867543,135.261730011337
RCC2,7598.46400129376,0.93832731208215,-0.0918368361674388,0.0342585290786212,-2.68069992020611,0.00734683649216233,1,0.0270606021146872,4.24851453200589
ARHGEF10L,741.383642157193,1.21333013987086,0.27897215256117,0.076402824392621,3.65133298119426,0.000260882734058788,1,0.00144516224289322,0.228335634377129
SDHB,2238.21093088111,0.991243932708639,-0.0126879646159645,0.0475418154744088,-0.266880103112475,0.789561476608434,1,0.888356320085754,141.248654893635
KLHDC7A,0,NA,NA,NA,NA,NA,NA,NA,NA
PAX7,736.31682735502,1.2864328395378,0.3633761406357,0.0779640954615431,4.66081391035877,3.14961395179637e-06,0.0590867577356999,2.51438474662701e-05,0.00404815944206948
IGSF21,0,NA,NA,NA,NA,NA,NA,NA,NA
CAPZB,4114.16394258395,0.942651124740959,-0.0852041667591197,0.0383570536883348,-2.22134284482419,0.0263277490214275,1,0.077812536292907,12.6834434157438
AKR7L,10.163835901162,0.818632651861801,-0.2887118838361,0.535700326625362,-0.538942893044021,0.589926259426685,1,0.753845082747926,123.63059357066
UBR4,8650.2187136503,1.05654332258578,0.0793519248670205,0.0889409598137921,0.892186513763205,0.372292969557412,1,0.566519364946527,93.475695216177
TMCO4,273.226795655901,0.872686307291868,-0.19646493386537,0.110944845387335,-1.77083426615688,0.0765882659294529,1,0.181951324314691,30.2039198362387
KIF17,3.21832120379893,1.15124063591764,0.203189421619427,0.983003834658281,0.206702572721968,0.836242148052056,1,NA,NA
VWA5B1,0,NA,NA,NA,NA,NA,NA,NA,NA
UBXN10-AS1,0,NA,NA,NA,NA,NA,NA,NA,NA
USP48,1273.06331344193,1.09085173370709,0.125455026884724,0.0603400097720559,2.079135011059,0.0376049429225201,1,0.103403033805484,17.5785157469323
HSPG2,962.688082602071,1.00233278094386,0.00336157211616739,0.0949944363596603,0.0353870420730755,0.971771117169295,1,0.987434002497217,168.851214427024
RAP1GAP,106.473587874086,0.917113016235597,-0.124828566175008,0.178079546749621,-0.700970821486401,0.483321224847524,1,0.669101840985037,115.085516649426
ECE1,5230.8750322711,0.72740089029162,-0.459177403327377,0.0511212343484423,-8.98212668727098,2.65582789228911e-19,5.34750946112412e-15,8.38956041071714e-18,1.45139395105407e-15
EPHB2,237.375405571971,1.03347307878435,0.0475008081052401,0.129707305081593,0.366215365243767,0.714204377604471,1,0.84084253073975,146.306600348717
ASAP3,577.052293467071,1.06964063072704,0.0971261729327262,0.107720979145972,0.901645841903375,0.367245030953514,1,0.561514608835743,98.2650565462551
HNRNPR,9651.36744935423,0.989952558182024,-0.0145687067815115,0.0423955404570122,-0.343637718129428,0.731118755268653,1,0.852401253761509,150.022620662026
FUCA1,614.777555387255,1.14227951746565,0.191915723484067,0.0769494392195756,2.49404966989343,0.0126294870135251,1,0.0425882770297681,7.53812503426895
RCAN3,816.581496391927,1.02460085175956,0.0350619962304886,0.0737292339728808,0.475550800424499,0.634394433526192,1,0.786927702321499,140.073131013227
STPG1,474.530930314818,1.24520522857685,0.316383539762692,0.105796648196803,2.99048736566923,0.0027853265144421,1,0.0117096912337264,2.09603473083703
CLIC4,12201.340651146,0.921937202709658,-0.117259609335552,0.0471776663096204,-2.48548981982266,0.0129373287419405,1,0.0434600528543621,7.82280951378519
RUNX3,1672.66574375978,0.574714886092932,-0.799081676975021,0.0686896323693621,-11.6332210467826,2.79353608812931e-31,5.67786209912282e-27,1.49215460358296e-29,2.70079983248516e-27
MAN1C1,61.7191211591139,1.18778499804936,0.248273716341165,0.230916801875205,1.07516522974946,0.282300759465402,1,0.472062968558438,85.9154602776357
LOC646471,67.4696426748211,0.969694152457194,-0.044398310795454,0.220392714268357,-0.20145090069263,0.840346017910629,1,0.919466864587652,168.26243621954
RHD,21.1236151388019,1.30408179610357,0.383034362768397,0.415845209954502,0.921098412580743,0.356999048950493,1,0.551750683893495,101.522125836403
MTFR1L,749.093231035747,1.09095903704067,0.125596932855155,0.0765747724648115,1.6401868240989,0.100966328022785,1,0.225101516135954,41.6437804851515
LDLRAP1,1672.01279771455,1.04374246858051,0.061765787449446,0.05211034063785,1.18528849923853,0.235903399108628,1,0.418805134421193,77.8977550023419
ARID1A,3325.11612675774,1.1213173426619,0.165194631304533,0.0625304551097098,2.64182678687848,0.00824602155081532,1,0.0299076075456608,5.59272261103857
SLC9A1,1261.23406080397,0.90268853557545,-0.147699810053363,0.0774963712430155,-1.90589323970024,0.0566640583314927,1,0.143432423372617,26.965295594052
HMGN2,5705.0324522406,1.01228315547411,0.0176128966125211,0.0475687502994512,0.370261915683001,0.711187347361804,1,0.839019431804477,158.574672611046
AIM1L,653.789698810392,1.0456704357313,0.0644282285888769,0.0815940631760657,0.789619073753589,0.429750265605808,1,0.622115073566938,118.201863977718
TRNP1,121.613818679675,0.95241702471399,-0.0703346854814213,0.162778572941272,-0.432088107239992,0.665677378005752,1,0.808310738656402,154.387351083373
GPR3,30.1428292860754,0.82987265476464,-0.269038125216835,0.325383790488923,-0.826833213825978,0.408331601734545,1,0.601542763802902,115.496210650157
PTAFR,218.088543408975,0.922014618323443,-0.117138470463173,0.11966632813851,-0.978875781394321,0.327641359989195,1,0.521761159351419,100.699903754824
EYA3,879.765002916754,1.13651022101636,0.184610658852907,0.0673093733767361,2.74271842971447,0.00609329092435204,1,0.0230503091392756,4.47175997301946
STX12,806.419361305598,0.719054776156483,-0.475826418410208,0.0722292704837084,-6.58772288884647,4.46623218832133e-11,8.76944690176893e-07,6.79839218800539e-10,1.32568647666105e-07
EPB41,1586.15926718797,1.0106813819762,0.0153282582788104,0.0543567615732345,0.281993588932975,0.777948426193409,1,0.881394865588507,172.753393655347
GMEB1,549.616352916599,0.856591474359026,-0.223320776707162,0.0910987029106715,-2.45141554788265,0.0142295573132989,1,0.0470549228669626,9.26981980479164
PHACTR4,1817.29417469862,0.937136266421398,-0.0936692534097032,0.0653711535839223,-1.43288359275246,0.151891106865808,1,0.305383037058837,60.4658413376497
