ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
3	0,0,0	0,2,0	1,0,0	0,0,0	152	99
4	108,49,102	227,126,240	51,29,48	73,58,81	116	99
5	209,98,158	2,2,1	80,39,76	0,0,0	186	99
8	156,89,144	0,2,2	74,59,83	1,0,3	138	99
9	713,484,729	3,0,0	634,463,675	0,2,0	198	99
10	1167,701,1357	4,1,2	950,736,901	1,2,0	198	99
11	52,25,41	2,2,1	25,10,19	1,0,1	198	99
12	359,188,348	83,37,49	283,223,227	26,7,22	162	99
13	35,18,45	110,83,98	14,6,13	110,86,89	154	99
14	0,2,0	1,5,1	2,0,2	2,2,2	198	99
15	4,1,2	5,0,0	1,2,1	0,0,0	132	99
16	146,75,148	4,3,1	86,86,80	0,1,0	198	99
18	44,13,21	23,9,22	13,18,20	3,8,8	102	99
22	1,4,4	1,0,0	5,0,7	0,0,0	169	99
25	40,17,43	16,4,10	18,15,13	4,6,4	104	99
26	92,67,107	2,2,2	66,35,60	1,0,1	198	99
27	99,70,66	2,0,0	131,106,98	0,2,0	107	99
30	192,101,180	578,333,634	42,39,50	193,145,184	153	99
31	3,0,3	182,101,200	0,2,0	161,99,127	110	99
32	0,1,2	1,0,0	0,0,1	0,5,0	198	99
34	24,10,21	0,3,2	3,3,4	1,0,0	198	99
35	432,289,473	4,1,2	234,178,248	0,0,0	144	99
36	258,134,247	5,4,5	68,58,71	0,2,2	107	99
38	9,7,11	82,53,89	5,2,4	22,31,21	198	99
39	8,5,7	1,4,0	5,1,4	1,0,0	198	99
42	3,2,3	26,14,14	3,0,3	16,18,13	154	99
43	218,142,262	0,1,2	250,156,210	0,0,0	150	99
47	11,4,6	44,31,82	7,5,6	54,37,51	160	99
49	6,0,0	0,0,1	0,0,1	0,0,0	113	99
50	91,42,113	111,51,84	38,47,54	41,40,47	110	99
52	35,19,54	0,4,0	32,27,29	1,0,1	146	99
53	115,56,114	79,50,72	91,62,99	73,50,66	146	99
54	34,18,55	1,0,0	31,28,31	0,0,0	146	99
55	279,168,275	1,0,2	172,196,154	3,1,2	198	99
56	162,86,153	32,9,28	132,103,139	39,34,27	131	99
57	207,121,244	14,19,15	245,202,263	14,17,15	101	99
58	2,1,4	0,0,1	1,1,0	0,0,0	101	99
59	27,11,17	26,10,21	8,3,16	11,8,14	126	99
60	43,33,43	2,1,1	31,24,17	0,0,0	198	99
61	17,3,10	3,2,0	6,8,10	2,0,0	110	99
62	71,29,68	20,18,23	42,39,56	18,7,18	110	99
63	543,334,633	4,0,0	772,538,664	0,1,0	136	99
64	447,250,455	1,0,0	639,435,578	0,0,0	198	99
65	5,2,4	63,31,63	2,0,1	41,42,22	178	99
67	194,116,169	1,0,0	133,78,127	0,3,0	164	99
68	41,22,28	17,1,6	35,55,30	12,5,17	123	99
70	217,108,181	0,1,0	125,94,113	0,0,1	198	99
71	540,335,453	0,0,2	333,251,260	0,1,1	124	99
73	54,26,61	0,2,0	22,10,11	0,0,0	198	99
74	29,23,32	5,1,1	23,13,17	5,0,3	198	99
75	349,199,432	87,57,135	232,197,204	58,36,79	110	99
78	30,13,27	3,2,1	18,23,15	1,4,6	198	99
79	0,8,4	24,18,31	3,4,3	23,24,12	175	99
80	67,43,67	2,0,1	50,50,56	0,0,0	146	99
81	5,1,1	0,0,5	0,1,0	0,0,0	108	99
82	0,0,0	86,43,70	0,1,0	67,64,100	124	99
84	1,1,1	37,18,32	1,0,0	17,12,18	133	99
86	1,0,0	51,20,52	4,1,2	35,33,29	103	99
87	11,7,13	0,0,0	21,10,7	0,1,0	115	99
88	61,27,65	0,0,0	52,42,34	0,1,0	110	99
89	3,2,0	2,0,0	1,1,2	0,0,0	169	99
90	0,0,0	0,0,1	1,0,0	0,0,0	117	99
92	122,77,174	6,0,1	112,82,88	0,1,1	198	99
95	4,2,6	90,50,66	0,0,1	26,21,18	191	99
96	2,1,0	0,2,2	0,0,0	0,0,3	198	99
97	1218,703,1372	28,9,16	737,489,635	4,9,9	164	99
98	5,4,1	98,65,78	3,2,1	29,43,28	198	99
