ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
196	286,141,275	1,1,2	127,88,102	2,1,0	183	99
198	294,140,232	0,0,0	148,90,125	0,0,1	142	99
199	25,13,8	9,9,9	3,2,3	3,0,1	102	99
200	1,3,2	0,1,0	2,0,3	0,0,1	151	99
204	7,0,5	3,0,4	1,1,2	0,0,1	167	99
206	0,0,0	4,4,5	2,0,0	0,3,8	147	99
209	0,3,1	5,1,3	6,0,4	2,7,3	134	99
213	1,0,0	145,74,141	1,0,0	137,82,111	249	99
214	85,55,90	1,0,2	39,24,34	2,0,0	250	99
216	83,43,83	6,1,9	86,64,83	5,8,3	104	99
224	189,113,201	9,3,4	122,96,136	0,2,0	118	99
225	764,397,762	1,0,3	282,155,215	0,0,0	309	99
226	793,389,746	1,0,3	279,157,270	0,0,0	650	99
227	535,259,515	33,5,33	268,181,212	22,17,23	150	99
228	520,341,501	0,0,0	256,193,246	2,0,0	535	99
229	378,187,394	7,9,8	195,152,164	1,0,3	685	99
230	0,0,0	30,19,38	1,0,0	26,13,11	169	99
232	18,8,17	0,0,0	12,11,17	0,0,1	104	99
248	53,25,56	1,0,1	29,16,14	0,1,0	103	99
249	77,44,64	37,30,41	62,43,54	29,19,17	102	99
250	51,18,23	6,1,4	2,2,1	0,0,0	178	99
252	1149,656,1029	0,0,0	916,839,865	0,0,3	114	99
254	0,0,0	54,42,58	0,2,0	76,56,69	136	99
255	43,31,54	4,2,4	52,35,58	4,5,0	104	99
256	1,1,7	0,3,0	7,5,4	0,0,0	135	99
257	8,17,20	89,65,140	8,11,16	105,87,102	135	99
258	127,76,160	1,3,2	126,114,127	0,0,0	568	99
259	53,34,64	0,1,0	31,33,27	0,0,0	481	99
260	18,4,14	87,47,119	2,0,4	57,37,50	202	99
261	123,68,134	0,0,3	85,68,76	0,0,0	144	99
263	4,4,6	18,11,24	4,3,7	30,20,24	188	99
264	0,3,0	32,23,47	0,3,0	24,28,20	173	99
265	1754,1101,1450	0,0,5	1161,1066,1266	0,0,0	122	99
266	744,453,870	19,8,23	510,460,509	12,15,16	104	99
272	15,4,11	63,34,67	8,6,2	20,15,27	250	99
274	0,1,2	0,0,1	2,2,4	0,0,0	594	99
275	0,0,1	0,0,0	3,0,0	0,1,0	102	99
277	19,9,19	41,16,30	17,14,13	30,19,26	102	99
279	2,0,0	0,0,1	0,0,1	0,2,0	401	99
282	0,0,0	0,0,1	0,0,1	0,2,0	247	99
289	2903,1675,2828	3,7,0	2762,1931,2884	0,0,0	450	99
292	7,8,23	25,15,11	6,0,8	3,6,3	117	99
293	0,3,0	318,183,309	0,2,2	172,108,156	146	99
296	66,40,78	0,0,1	89,36,44	0,0,0	170	99
297	131,45,114	0,0,4	73,64,80	7,0,2	267	99
300	99,60,70	2,4,6	75,63,68	2,0,1	258	99
304	417,265,446	3,1,2	439,273,389	7,3,0	124	99
306	14,10,26	3,4,0	4,9,11	0,0,0	104	99
310	2,1,0	52,34,67	1,0,0	38,33,48	124	99
311	82,57,101	0,0,0	30,22,18	4,0,0	132	99
312	318,213,324	0,0,0	111,97,115	4,0,0	190	99
313	267,157,277	0,0,0	87,61,71	4,0,0	241	99
314	243,158,227	7,2,4	82,75,98	1,0,1	157	99
315	192,102,180	7,2,4	58,39,54	1,0,1	208	99
316	78,31,65	129,87,112	22,10,16	46,46,60	150	99
319	32,15,20	0,2,0	8,4,9	0,0,0	150	99
391	6,4,4	1,0,1	14,6,9	5,4,1	102	99
392	57,43,52	2,0,0	80,69,70	0,0,0	277	99
396	95,56,120	2,1,0	47,37,63	1,0,2	223	99
397	2,0,1	13,9,11	2,0,1	1,8,0	129	99
398	11,3,15	1,0,1	5,0,7	0,1,0	104	99
400	9,4,6	101,31,93	2,0,1	58,39,51	191	99
406	0,0,0	101,59,98	1,0,0	53,64,76	135	99
409	5,8,16	2,3,4	6,9,3	3,0,1	132	99
411	74,36,66	20,18,19	18,22,27	7,5,4	140	99
412	8,6,13	4628,2672,4143	4,0,1	3153,2514,3135	102	99
413	34,15,32	5892,3416,5385	14,7,23	3956,3197,3901	188	99
414	7472,4257,6844	23,10,0	4850,4076,4932	0,2,0	135	99
415	7788,4589,7188	97,62,113	5059,4288,5127	84,86,88	487	99
416	9325,5564,8880	103,0,0	6141,5157,6195	26,0,3	537	99
417	1634,1037,1805	103,0,0	1166,955,1156	26,0,3	149	99
418	1703,1065,1902	3,0,74	1199,949,1187	2,54,43	149	99
419	2871,1806,2921	2,1,1	2522,1496,1800	2,0,0	149	99
422	84,57,75	7,1,3	73,60,58	2,1,0	144	99
423	1,0,0	87,50,86	1,0,0	61,49,62	114	99
427	30,25,37	7,5,8	39,20,23	4,7,2	125	99
430	5,3,4	35,15,53	1,1,5	13,19,30	120	99
432	52,25,33	1,0,0	36,20,31	0,0,0	164	99
434	46,30,47	5,16,16	28,25,32	12,6,5	130	99
438	21,16,31	1,0,1	7,7,4	0,0,0	104	99
439	41,20,39	82,50,92	20,11,24	88,65,76	117	99
445	1,0,0	146,90,152	0,0,0	118,97,128	251	99
447	6,2,22	68,49,69	4,8,1	71,41,66	201	99
448	36,14,30	34,28,32	31,20,30	41,31,35	256	99
449	44,23,36	19,11,20	50,39,27	21,17,22	102	99
451	21,8,14	43,13,27	10,14,15	24,15,33	368	99
452	45,42,78	31,25,42	55,32,33	31,25,29	270	99
454	84,38,69	44,26,32	47,29,39	33,24,25	102	99
455	3,4,2	453,267,398	0,0,0	349,279,339	169	99
456	6,2,8	5,0,6	3,12,6	9,3,3	115	99
457	14,8,8	0,0,0	16,7,8	0,0,1	106	99
460	417,260,455	0,0,0	246,156,176	0,1,0	120	99
472	1,0,1	116,40,83	1,1,1	53,42,33	122	99
473	230,158,261	1,0,0	84,70,68	0,0,0	643	99
474	0,0,1	117,74,114	0,0,0	60,34,71	113	99
475	178,95,167	17,14,25	77,63,80	21,10,10	131	99
476	87,43,90	0,0,1	36,34,36	0,1,0	131	99
477	12,7,30	52,31,74	9,5,16	42,36,34	194	99
478	45,32,56	47,43,46	44,24,35	18,6,18	124	99
481	7,2,9	0,4,0	9,1,2	0,3,3	119	99
482	62,17,48	665,358,633	42,29,18	501,391,486	119	99
483	97,74,82	30,15,22	49,66,61	14,13,26	114	99
485	5,3,0	6,3,6	1,4,2	6,7,5	2709	99
486	18,5,19	0,0,1	14,7,9	0,0,0	468	99
488	447,204,464	5,6,8	181,163,182	2,1,0	149	99
490	10,2,6	5,1,2	4,9,7	2,3,3	407	99
491	165,115,146	159,86,141	112,88,107	86,73,93	150	99
494	98,61,89	1,2,7	61,47,43	1,2,8	189	99
496	45,24,30	80,39,63	21,17,30	39,25,38	102	99
497	828,455,836	4,3,3	870,707,883	7,6,4	970	99
499	66,21,25	8,5,14	13,13,11	1,2,6	125	99
500	14,6,6	1,0,0	8,4,1	0,2,0	125	99
501	27,10,16	29,15,27	21,18,30	38,29,32	102	99
502	0,1,3	0,0,0	3,6,6	1,0,0	102	99
503	82,38,122	13,13,11	111,83,121	9,14,14	102	99
505	269,131,263	0,1,0	190,126,147	0,0,0	234	99
506	232,136,253	0,0,0	163,119,174	1,0,0	229	99
507	7,2,11	1,0,1	4,8,2	0,0,3	130	99
508	238,138,263	0,1,1	166,127,176	0,0,0	260	99
509	232,136,253	0,1,1	162,119,177	0,0,0	229	99
510	12,11,24	100,52,91	5,10,5	71,63,58	130	99
511	243,147,276	41,11,45	167,129,179	13,16,17	260	99
512	331,188,343	41,11,45	233,182,232	13,16,17	229	99
517	443,225,435	9,9,14	274,215,241	1,0,4	570	99
519	153,81,122	21,11,14	77,55,56	19,11,10	204	99
520	6,3,8	3,2,3	6,6,7	8,4,3	102	99
522	743,443,815	1,0,0	1008,804,958	1,4,0	229	99
526	1,7,7	0,0,0	3,1,0	1,0,0	129	99
528	6,0,0	5,4,2	0,0,0	3,3,3	113	99
529	2,3,7	6,2,2	4,0,1	4,2,1	203	99
531	206,128,220	0,0,0	129,88,109	0,1,0	144	99
532	8,1,7	243,133,240	3,2,3	135,94,103	133	99
534	0,2,0	35,19,29	0,0,0	20,10,18	249	99
535	3,2,0	35,19,29	0,0,0	20,10,18	171	99
536	2,0,0	40,36,47	0,0,0	22,18,9	152	99
540	1,2,2	0,0,2	5,0,2	0,0,0	105	99
543	2,4,2	2,0,0	1,0,0	0,0,1	129	99
544	75,25,82	69,30,77	36,28,29	26,22,43	102	99
545	27,12,14	66,34,61	1,6,2	33,21,24	167	99
546	134,77,86	0,0,1	86,57,56	0,0,0	216	99
547	9,12,16	250,113,220	6,4,7	58,77,84	115	99
549	43,13,34	34,23,45	25,15,8	16,10,21	102	99
550	56,27,50	0,0,6	60,46,29	0,0,0	229	99
551	1,0,0	1,0,1	0,0,1	0,0,0	119	99
552	0,0,0	1,0,1	0,0,1	0,0,0	119	99
555	556,317,588	0,1,4	469,308,415	2,2,3	160	99
556	8,0,4	16,17,20	3,6,4	10,8,11	158	99
559	31,10,19	1,0,1	14,9,9	2,0,0	134	99
560	34,11,33	0,0,0	24,18,11	0,1,0	134	99
561	0,0,1	2,1,1	0,3,0	1,2,2	102	99
562	0,2,1	20,14,16	2,3,2	9,8,13	102	99
567	1,0,1	13,2,6	3,1,3	5,1,3	177	99
569	55,30,59	0,1,0	26,18,27	0,0,0	147	99
570	57,39,59	1,0,0	27,28,30	5,0,0	113	99
581	9,6,9	1,0,0	4,5,4	0,1,1	194	99
589	0,1,8	0,0,0	1,1,0	1,0,0	102	99
593	0,0,0	109,60,112	0,1,0	60,32,47	174	99
595	18,3,9	6,0,2	11,12,15	0,0,5	512	99
597	6,1,4	4,1,4	6,3,8	9,11,7	102	99
604	259,112,221	0,1,3	173,124,176	0,0,0	214	99
606	82,62,100	12,2,15	25,29,30	8,2,1	136	99
608	7,27,12	10,17,12	10,9,9	11,2,2	102	99
609	0,1,1	6,0,0	0,0,1	0,0,2	102	99
610	20,6,16	87,56,100	15,9,11	83,43,70	102	99
611	122,66,125	75,31,81	71,53,79	50,27,44	231	99
615	66,58,64	0,0,0	43,50,49	3,0,1	150	99
621	125,92,133	0,1,0	164,128,162	0,0,0	695	99
622	31,19,22	4,5,6	11,9,14	6,13,12	1291	99
625	16,10,6	0,0,1	5,5,9	0,0,1	102	99
626	2,4,2	0,0,0	2,7,4	0,0,1	129	99
627	137,64,118	38,21,34	52,62,85	26,19,23	102	99
628	1,1,6	2,0,0	2,0,1	0,0,0	102	99
629	4,4,2	1,0,0	0,3,6	0,1,0	102	99
634	191,74,214	1,3,2	142,151,144	3,5,4	166	99
637	37,10,29	7,1,7	35,34,38	15,4,16	102	99
638	105,54,119	0,0,0	129,81,137	1,0,0	1187	99
639	136,70,149	0,0,0	218,194,225	0,1,2	129	99
640	10,1,10	1,2,7	12,10,9	1,2,3	102	99
644	50,30,46	2,0,3	30,22,32	0,1,0	103	99
647	357,220,436	5,3,6	407,270,361	5,6,1	458	99
648	54,19,39	109,77,134	46,44,30	103,90,115	105	99
649	1,0,1	0,0,0	2,5,2	0,1,0	105	99
651	64,32,72	0,0,1	48,25,40	1,0,0	162	99
652	55,34,87	0,0,2	42,25,48	0,0,0	162	99
653	0,0,1	21,33,21	3,0,1	16,13,14	133	99
656	1139,581,1062	10,0,10	1025,703,887	1,6,5	143	99
657	65,29,45	31,15,23	78,35,53	14,11,17	259	99
658	48,10,44	13,3,7	30,20,18	3,2,3	104	99
659	81,53,89	3,1,5	53,44,50	7,2,0	104	99
660	44,14,26	0,0,1	8,5,9	0,0,0	174	99
661	4,3,6	64,33,54	1,0,0	12,5,15	258	99
662	19,8,19	64,33,54	6,4,5	12,5,15	1045	99
663	17,7,13	2,2,0	5,4,5	0,0,0	886	99
664	5,5,1	50,21,44	2,0,3	6,8,16	143	99
710	0,3,3	6,2,2	1,0,0	1,7,1	605	99
711	0,0,1	12,8,3	0,0,0	5,4,1	117	99
716	388,245,311	1,0,1	214,116,181	0,1,1	1114	99
719	2427,1347,2052	0,0,0	2119,1910,2069	1,0,0	248	99
720	4022,2450,4032	0,1,0	4293,3147,3855	0,1,1	760	99
721	1,1,1	54,22,58	0,0,2	33,18,35	145	99
722	404,206,362	0,0,2	161,126,154	0,0,0	153	99
726	2,6,11	15,9,11	4,3,3	9,13,2	102	99
727	2,3,2	127,73,115	1,0,2	170,87,111	144	99
728	160,70,138	2,2,0	107,73,129	1,0,0	105	99
730	10,5,10	28,18,18	5,3,1	12,10,20	177	99
731	6,8,6	666,414,740	1,4,4	672,564,640	122	99
732	561,328,604	2,3,11	531,447,458	7,2,10	126	99
735	4,3,11	7,9,15	7,7,8	6,19,2	102	99
737	73,31,61	0,0,0	29,27,27	0,1,0	241	99
738	4,1,8	73,31,60	8,3,6	29,27,27	165	99
739	21,8,10	0,0,3	10,8,12	0,0,0	267	99
741	105,58,103	4,0,0	78,79,45	0,0,1	103	99
742	180,88,185	10,6,9	115,114,129	1,6,4	163	99
743	8,17,13	37,25,53	27,25,23	58,57,60	102	99
750	14,5,17	0,0,0	6,0,3	0,0,1	171	99
751	3,1,5	0,1,1	2,0,2	0,0,0	102	99
755	8,5,2	114,60,124	2,1,3	8,57,112	139	99
756	6,4,3	207,107,208	3,0,0	119,123,137	118	99
757	7,4,2	1,2,3	2,0,0	1,0,3	118	99
758	15,8,24	613,371,700	12,9,12	610,444,495	112	99
759	3,4,2	14,9,9	1,5,1	14,4,10	112	99
760	770,408,746	90,48,117	633,509,581	61,42,65	118	99
761	921,493,860	5,2,3	703,500,668	3,1,0	105	99
763	17,11,13	78,45,65	12,5,11	62,38,51	150	99
764	2475,1459,2532	0,1,0	3229,2583,3189	0,3,0	222	99
766	245,149,275	6,3,10	308,242,293	9,10,24	102	99
767	199,124,203	566,294,575	42,37,17	95,77,71	102	99
768	8,0,10	2,2,0	1,6,8	0,0,0	102	99
769	0,5,4	2,2,0	0,0,0	0,1,0	102	99
771	198,124,203	4517,2449,4194	363,319,399	10159,8156,9560	115	99
773	20,9,16	49,25,43	12,17,17	35,32,28	102	99
788	75,41,102	3,6,5	38,21,31	0,2,3	168	99
790	1,0,0	288,169,241	1,1,0	271,210,269	210	99
791	2,1,1	12,6,4	1,1,0	6,2,2	118	99
792	2,1,4	302,154,262	1,2,0	270,198,253	138	99
795	0,0,2	255,121,230	2,0,0	127,101,95	121	99
797	1,2,1	57,60,75	1,1,4	78,54,70	134	99
798	114,68,75	0,0,0	74,42,50	0,2,0	233	99
800	1,0,0	7,4,14	2,1,0	6,2,10	102	99
804	0,1,0	0,0,0	0,0,0	1,0,0	115	99
807	28,24,30	16,11,17	34,23,33	6,12,2	364	99
808	84,57,82	1,2,2	57,50,57	0,1,2	2199	99
809	5252,3205,4980	2,3,9	5445,4752,5584	3,8,2	211	99
810	18,4,13	256,132,232	11,6,10	268,238,257	485	99
811	99,51,60	1,0,0	84,63,88	1,0,2	530	99
812	337,179,279	1,0,0	341,295,335	1,0,2	144	99
813	4,2,1	293,198,336	1,2,3	228,172,200	126	99
815	515,341,498	1,0,1	385,249,343	1,6,0	120	99
817	93,67,108	0,0,1	100,88,78	0,0,0	109	99
818	26,14,39	1,0,0	19,11,16	0,0,0	160	99
819	9,10,20	0,0,0	9,5,8	0,1,0	160	99
820	22,13,21	15,12,16	9,5,7	0,0,0	153	99
821	3,0,0	49,31,58	0,1,0	54,42,54	634	99
822	1,1,1	62,52,61	2,1,1	93,63,88	172	99
824	619,355,551	7,6,5	434,343,415	2,4,5	107	99
825	4,1,3	16,9,10	1,0,0	4,8,2	106	99
826	43,23,32	0,0,1	5,10,16	0,0,0	144	99
829	270,148,297	3,3,3	213,198,254	2,2,0	331	99
830	243,123,258	0,4,1	194,178,213	0,0,0	331	99
831	16,16,25	109,86,130	2,1,5	87,65,74	122	99
832	0,1,1	0,0,4	1,0,0	0,4,0	102	99
833	59,37,45	145,88,144	29,28,20	61,45,47	102	99
834	6440,3416,5887	178,103,150	3632,2747,3530	78,53,70	102	99
835	4,1,4	5,4,3	3,3,5	2,2,3	168	99
836	40,21,35	2,0,0	19,2,4	0,0,0	102	99
837	0,1,1	39,16,17	0,0,1	4,8,0	141	99
838	175,89,155	55,29,38	115,88,97	30,21,32	102	99
839	3781,2121,4114	0,0,0	3343,2595,2955	1,0,0	286	99
840	2135,1273,2231	0,0,0	2034,1488,1775	0,0,4	145	99
850	99,36,65	42,23,47	15,14,8	12,11,9	102	99
854	2,1,1	148,74,142	2,0,0	102,75,81	140	99
856	44,40,64	3,0,0	59,35,57	0,0,0	106	99
858	7,6,12	0,0,0	13,16,13	0,1,0	114	99
859	186,107,167	2,0,2	173,136,139	0,0,0	109	99
860	183,111,176	0,0,1	169,119,119	0,0,0	104	99
866	759,405,773	7,7,10	655,417,534	16,6,15	114	99
867	97,47,94	1,3,3	68,43,83	12,6,15	114	99
868	50,24,48	12,4,9	34,17,12	2,2,4	153	99
869	802,470,816	7,13,16	595,466,576	6,15,12	102	99
870	518,273,507	13,4,20	417,305,339	21,5,6	101	99
871	7,10,1	13,4,20	1,7,7	21,5,6	126	99
872	4,9,1	515,272,507	1,1,4	417,299,336	124	99
873	40,29,50	3,0,9	31,25,35	5,1,0	196	99
875	0,1,1	4,1,0	0,0,0	4,0,1	118	99
877	152,80,132	0,0,0	68,64,72	0,0,4	107	99
878	3,0,0	499,272,494	3,1,1	567,331,409	121	99
879	0,2,0	3,0,0	1,1,0	0,1,0	242	99
880	0,3,0	1,1,3	1,1,0	1,0,5	242	99
884	17,9,8	21,15,16	6,0,9	11,4,3	126	99
885	1018,567,1005	0,0,0	896,588,741	0,1,0	1158	99
886	6,2,10	24,16,14	1,0,3	7,5,10	176	99
895	2,0,1	93,54,97	1,2,1	83,73,83	197	99
896	42,23,58	0,2,0	38,41,30	0,0,0	531	99
897	59,29,55	0,0,0	47,64,44	2,0,1	107	99
898	1,2,2	108,52,52	2,0,3	50,36,66	112	99
899	3,2,2	69,39,60	0,0,2	42,40,50	150	99
901	12,3,8	181,128,225	3,3,5	178,152,202	235	99
903	7,1,1	13,9,8	0,0,0	8,11,12	102	99
908	6,7,10	51,39,75	6,2,8	71,53,60	383	99
912	3,1,6	0,0,0	2,6,3	0,1,0	125	99
913	36,26,33	0,0,0	33,23,20	0,1,0	271	99
914	19,5,13	7,3,0	15,11,7	0,1,1	143	99
915	90,44,65	0,0,0	55,30,46	0,2,0	360	99
919	2,2,9	4,0,3	6,2,4	2,2,0	108	99
920	104,54,100	31,31,34	68,47,41	27,30,38	102	99
922	6,2,4	128,61,95	2,3,2	78,53,67	135	99
923	15,5,4	2,0,2	10,11,16	0,0,0	103	99
930	457,226,427	0,1,3	194,188,166	0,0,0	1272	99
931	242,150,176	6,2,2	195,131,232	0,3,1	141	99
932	29,13,41	0,0,0	33,19,27	0,0,1	141	99
933	15,9,14	6,4,5	10,5,12	3,0,2	114	99
939	38,20,29	147,75,134	21,12,23	117,71,109	102	99
943	3,0,0	29,4,22	0,0,0	29,21,39	129	99
947	1528,932,1694	49,35,55	1941,1775,1933	65,51,66	102	99
949	106,73,95	845,453,842	100,104,96	1226,1029,1238	345	99
950	426,253,421	845,453,842	377,341,387	1226,1029,1238	592	99
951	14,4,11	0,0,0	7,4,17	0,0,1	155	99
952	7,1,5	107,102,152	3,4,0	59,30,40	212	99
953	183,99,153	10,2,3	144,119,173	2,0,2	155	99
954	1,5,1	6,0,0	0,0,0	1,0,0	122	99
955	1,0,4	36,22,28	0,1,1	25,17,20	171	99
956	141,85,143	3,0,0	37,37,59	3,0,2	706	99
957	35,19,25	31,27,35	22,20,17	45,31,47	326	99
960	34,20,27	1,1,3	20,33,25	0,0,3	142	99
963	17,7,18	0,2,0	7,2,2	0,0,0	156	99
964	1,0,0	41,22,38	0,0,0	4,4,5	105	99
965	9,2,10	1,0,4	5,9,4	0,1,0	102	99
966	22,14,13	2,0,2	10,13,11	0,1,1	162	99
967	1,1,0	127,69,136	1,0,2	109,56,85	154	99
970	9,12,13	1,0,0	14,17,11	0,0,0	204	99
992	0,1,1	73,36,59	0,0,0	28,10,18	126	99
996	8,2,6	0,0,1	2,2,5	0,0,0	601	99
999	344,182,297	32,30,24	165,125,179	10,13,8	102	99
1000	4,3,6	390,251,393	2,2,5	201,154,213	139	99
1003	1,0,1	34,15,28	0,2,1	4,7,17	102	99
1005	2,6,5	15,8,13	9,4,6	12,11,21	102	99
1009	1,4,3	65,39,48	4,4,5	44,33,37	227	99
1010	5,1,8	221,109,209	3,0,1	187,113,148	121	99
1011	134,91,104	0,0,3	120,98,95	0,0,0	102	99
1014	7,3,16	0,0,0	7,10,15	0,3,0	217	99
1018	21,14,47	1,0,0	45,42,48	0,0,0	176	99
1028	220,106,224	9,3,12	122,105,129	4,5,4	127	99
1035	38,35,34	0,1,0	29,13,24	0,0,0	447	99
1036	21,30,37	1,0,0	15,24,14	0,0,0	153	99
1037	58,65,71	6,7,14	43,43,43	13,9,14	501	99
1041	92,58,69	0,0,0	101,38,71	0,2,1	103	99
1042	1,0,1	72,35,76	0,0,0	73,42,60	165	99
1047	52,24,53	1,0,0	12,7,29	0,5,0	112	99
1048	7,5,5	409,231,452	0,0,0	190,109,165	115	99
1049	13,8,8	409,231,452	7,3,3	190,109,165	177	99
1050	7,7,7	1,4,4	7,3,3	0,0,0	161	99
1055	32,15,28	0,1,0	6,7,8	0,0,1	105	99
1056	32,24,49	3,3,15	20,4,13	5,1,0	128	99
1058	45,21,41	11,7,20	26,20,27	14,5,7	164	99
