ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
1	2,3,0	0,0,1	2,3,3	1,2,0	117	99
2	3,1,2	128,65,111	0,0,1	55,50,39	123	99
4	21,8,13	3,0,2	3,0,1	0,0,0	140	99
6	15,7,5	26,6,19	4,3,0	5,16,5	182	99
8	2,1,4	45,29,45	1,0,1	38,26,32	117	99
9	54,35,58	2,0,0	55,25,47	1,3,1	135	99
12	828,505,797	0,0,0	722,579,711	3,0,0	104	99
13	9,5,4	3,0,0	2,1,5	2,0,0	101	99
14	1,1,1	0,0,2	0,1,0	0,1,0	101	99
19	10,3,12	0,0,1	5,3,10	1,3,2	198	99
20	91,51,100	5,0,0	75,57,90	0,0,0	198	99
21	0,0,3	356,145,320	1,1,2	246,226,221	150	99
22	19,13,20	0,1,0	28,31,14	0,0,0	198	99
23	21,18,18	0,0,0	9,7,15	1,5,2	198	99
25	0,0,3	2,0,0	1,2,1	0,0,0	101	99
26	20,13,30	14,10,15	38,18,22	13,7,14	101	99
28	333,193,308	0,0,1	146,120,137	0,0,0	107	99
31	232,129,266	290,160,274	119,71,101	139,85,118	101	99
32	0,1,0	0,0,0	0,0,1	1,0,0	101	99
33	0,0,0	73,51,71	0,1,0	57,47,36	115	99
34	5,4,16	50,25,72	6,4,0	27,22,21	198	99
35	11,7,14	41,20,34	3,2,4	22,11,24	198	99
36	31,18,42	3,1,2	23,11,17	0,2,0	198	99
38	36,23,35	2,1,1	18,13,17	0,0,3	102	99
41	0,0,1	126,67,127	0,0,2	136,134,124	126	99
46	8,4,8	0,1,0	11,8,12	2,0,0	143	99
49	179,94,170	125,69,124	106,89,105	108,65,104	101	99
50	281,149,287	31,38,56	221,127,194	32,29,32	110	99
51	251,140,253	4,0,5	178,126,163	0,2,4	119	99
59	158,74,144	0,0,0	70,60,86	1,0,0	134	99
60	1,1,1	71,39,54	1,2,2	30,33,26	127	99
61	94,40,70	0,1,2	64,39,42	0,0,0	128	99
62	349,182,327	2,2,2	101,74,77	2,0,3	198	99
67	0,0,1	2,0,3	2,0,0	0,1,0	198	99
69	80,31,57	1,2,1	75,65,70	1,3,2	101	99
70	24,18,26	4,5,0	14,21,22	2,1,4	101	99
71	4,2,4	1,2,0	2,1,1	0,3,0	146	99
72	4,2,6	23,6,13	2,1,1	12,2,6	146	99
73	4,3,6	30,19,50	2,1,1	11,1,11	146	99
76	42,16,35	8,0,3	24,14,14	5,0,0	123	99
77	65,26,55	0,1,1	30,19,30	1,1,0	151	99
78	862,439,871	92,62,106	481,354,474	23,27,26	132	99
80	98,58,106	54,26,54	102,62,74	58,37,36	101	99
81	0,1,4	195,79,155	1,0,1	103,67,77	183	99
82	0,0,2	1,0,1	0,2,3	1,2,0	132	99
83	0,0,2	0,0,0	0,0,1	0,1,0	132	99
99	3,0,6	2,0,0	2,0,1	0,0,0	101	99
101	0,0,1	0,0,0	0,0,0	0,0,1	103	99
104	22,10,19	2,0,1	27,18,18	2,0,0	186	99
105	29,11,15	0,0,0	29,14,16	0,0,1	198	99
