ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
8855	616,386,617	2,0,0	871,714,868	0,0,2	202	99
8856	389,253,353	54,23,41	517,423,530	67,53,49	202	99
8857	381,247,351	0,0,0	517,422,527	0,0,1	202	99
8858	386,255,355	17,10,22	522,426,529	21,26,27	202	99
8859	27,17,31	0,1,0	21,16,22	0,0,0	202	99
8860	149,74,132	54,23,41	183,164,228	67,53,49	185	99
8861	2,1,0	0,0,0	0,0,2	0,0,1	185	99
8862	3,1,2	17,10,22	2,0,6	21,26,27	185	99
8863	382,212,398	9,6,2	536,456,565	0,1,3	185	99
8864	204,126,224	1,0,0	325,259,281	0,0,0	185	99
8865	206,126,226	6,8,4	328,259,285	5,4,2	185	99
8866	147,87,118	0,2,0	190,124,173	2,0,0	136	99
8867	29,8,16	0,0,0	23,27,22	0,0,1	136	99
8868	201,110,159	17,10,22	252,176,222	21,26,27	136	99
8869	8,5,2	1,0,0	3,4,7	0,0,0	136	99
8870	156,93,120	6,8,4	185,125,176	5,4,2	136	99
8871	73,42,84	0,1,0	77,86,118	0,0,0	136	99
8872	323,168,291	2,1,2	396,318,456	3,0,4	136	99
8874	20,7,24	3,2,0	9,16,12	0,3,0	308	99
8875	59,31,77	5,5,8	37,29,28	1,2,1	176	99
8876	58,35,80	0,2,0	25,26,30	0,0,0	180	99
8877	0,0,0	36,29,40	0,1,0	11,10,19	323	99
8878	2,1,3	23,10,16	1,0,0	4,9,3	165	99
8879	40,26,35	1,0,0	15,15,18	1,0,0	218	99
8880	25,15,17	0,2,1	7,9,5	0,0,0	218	99
8881	19,3,3	0,2,1	3,4,8	0,0,0	230	99
8882	33,16,21	0,2,0	10,10,23	0,0,2	230	99
8885	2,0,4	0,0,2	3,0,1	0,0,0	225	99
8886	4,0,5	0,0,2	1,5,0	0,0,0	260	99
8888	3035,1808,3186	0,0,1	2111,1516,1937	0,1,0	220	99
8889	3498,2012,3542	0,3,4	2758,1959,2503	3,2,2	220	99
8890	3,1,4	700,425,696	1,1,3	374,252,342	433	99
8891	1,1,4	1163,629,1052	1,1,2	1021,695,908	433	99
8892	100,37,90	0,3,4	71,68,72	3,2,2	331	99
8893	800,462,785	1163,629,1052	445,319,414	1021,695,908	331	99
8894	39,25,43	1163,629,1052	14,17,15	1021,695,908	705	99
8895	29,12,21	1163,629,1052	4,6,8	1021,695,908	348	99
8898	5,4,0	82,30,63	0,0,1	22,31,29	217	99
8899	14,6,13	66,16,46	4,3,7	16,16,15	135	99
8900	89,36,105	66,16,46	78,45,52	16,16,15	336	99
8902	3,0,2	1,0,0	2,2,1	0,0,0	138	99
8905	1,1,5	0,3,0	2,2,1	0,0,0	226	99
8906	28,7,24	22,12,21	8,5,4	9,8,13	241	99
8907	57,30,53	0,0,0	13,29,14	1,0,0	200	99
8908	414,217,366	17,27,28	287,208,252	14,19,11	236	99
8909	6,4,2	666,411,653	9,8,2	414,295,375	226	99
8910	12,7,20	1,2,1	15,10,7	0,0,0	179	99
8911	24,9,33	666,411,653	35,13,13	414,295,375	179	99
8914	2,0,1	0,0,0	1,0,1	2,0,1	171	99
8916	1,3,2	0,0,1	3,4,1	0,0,0	260	99
8917	41,13,21	3,0,3	22,16,8	1,1,0	144	99
8918	121,75,148	16,6,7	84,62,71	10,6,3	266	99
8919	0,0,1	23,20,43	1,0,0	25,19,23	347	99
8920	75,47,84	2,0,1	54,63,65	0,0,0	258	99
8921	180,102,152	2,1,0	83,63,69	0,0,0	586	99
8922	454,313,493	0,0,1	424,256,334	0,0,0	502	99
8924	232,119,216	2,1,2	177,128,148	6,1,1	236	99
8925	1,2,0	78,37,77	1,0,0	65,31,52	265	99
8926	55,42,51	0,0,0	63,22,31	0,0,1	198	99
8927	10,8,7	2,0,0	12,5,10	2,2,3	198	99
8928	78,37,79	0,0,0	66,31,52	0,1,0	198	99
8929	75,50,72	2,0,0	61,48,76	2,2,3	178	99
8930	128,91,121	8,7,5	116,69,105	6,4,9	178	99
8931	43,20,40	8,7,5	25,24,30	6,4,9	155	99
8933	60,51,77	0,0,2	73,46,54	1,0,0	191	99
8934	8,9,9	0,0,2	6,5,11	1,0,0	301	99
8935	14,1,8	55,45,74	0,1,2	67,42,45	240	99
8936	27,8,10	55,45,74	0,3,4	67,42,45	374	99
8937	298,143,293	0,0,1	182,120,184	2,0,0	268	99
8938	207,99,202	1,0,0	114,80,130	0,0,0	268	99
8939	115,78,145	1,0,0	77,51,79	0,0,0	266	99
8940	206,124,235	0,2,0	143,91,134	0,0,1	266	99
8941	3,2,1	1,1,0	7,8,3	1,2,6	274	99
8942	10,5,11	1,0,0	20,11,5	0,0,0	224	99
8943	2,0,6	1,0,0	3,1,2	0,0,0	178	99
8944	15,7,20	1,1,0	14,23,19	2,0,0	235	99
8946	70,11,32	344,196,328	45,38,46	261,227,292	225	99
8947	12,3,20	693,445,634	8,5,4	628,488,526	275	99
8948	113,66,54	0,1,0	22,27,34	2,4,2	167	99
8954	162,79,141	2,0,4	50,44,47	4,0,2	251	99
8955	112,63,94	0,2,2	33,24,30	0,0,0	251	99
8956	112,63,95	8,5,12	33,24,30	0,2,2	251	99
8957	26,13,20	0,2,2	10,9,3	0,0,0	147	99
8959	34,24,28	8,5,12	9,11,11	0,2,2	201	99
8960	34,22,26	0,0,1	9,11,11	0,0,0	201	99
8961	107,65,92	3,1,0	39,33,44	0,0,0	241	99
8962	87,52,89	0,0,0	32,34,34	0,1,0	278	99
8963	133,87,113	0,0,1	38,38,52	0,1,0	184	99
8964	85,57,58	0,0,1	16,19,26	0,1,0	219	99
8965	56,38,58	0,0,1	25,23,26	1,0,0	196	99
8966	197,113,175	1,0,0	59,61,73	1,1,0	245	99
8967	135,59,118	0,0,2	34,39,46	0,0,0	183	99
8968	54,30,49	0,0,1	13,18,16	0,0,0	183	99
8969	78,52,82	0,0,1	24,26,30	0,0,0	192	99
8971	159,81,150	0,0,0	47,46,60	2,0,0	192	99
8972	5,1,0	84,52,82	0,0,1	27,27,32	193	99
8974	179,89,157	0,0,0	67,48,66	0,3,1	208	99
8980	14,1,0	0,4,4	4,6,2	0,3,1	142	99
8981	1,0,10	0,0,1	5,6,5	0,2,0	127	99
8982	16,9,23	0,0,0	15,10,18	1,0,2	127	99
8983	3,0,1	0,0,9	1,0,1	3,5,4	144	99
8984	2,0,1	16,9,22	1,0,1	13,9,17	144	99
8985	2,3,5	0,0,0	3,7,8	1,0,2	180	99
8986	2,3,13	16,9,22	6,10,12	13,9,17	180	99
8987	4,3,4	1,0,0	3,5,8	0,0,0	180	99
8990	0,0,1	247,138,259	0,0,0	322,276,354	222	99
8991	635,380,587	0,1,0	838,717,842	0,0,0	315	99
8992	709,392,592	0,0,1	897,643,810	3,0,0	249	99
8993	680,406,580	7,2,2	882,767,804	5,1,6	245	99
8994	456,220,447	1,1,1	228,182,212	0,0,2	212	99
8995	615,333,606	0,0,0	316,212,303	1,0,0	200	99
8996	534,299,492	4,2,8	257,219,270	1,0,3	163	99
8997	27,8,16	294,153,281	9,14,10	95,87,108	330	99
