,baseMean,foldChange,log2FoldChange,lfcSE,stat,PValue,PAdj,FDR,falsePos
EGR1,11043.6275569281,13.4364712434064,3.74808239460511,0.0609940702957063,61.449947124925,0,0,0,0
ZFP36L1,9548.69194634108,2.36703420052413,1.2430805512648,0.0414742842564062,29.9723207657957,2.25259193737929e-197,4.63988887261386e-193,1.65441614840822e-193,3.30883229681644e-193
DDIT4,12070.1385330393,3.65102182926234,1.86830029459432,0.0628396811049151,29.7312185826511,3.03348386430105e-194,6.24806671530088e-190,1.48529481609061e-190,4.45588444827182e-190
RIPK4,7255.65778182067,2.60304043618136,1.38019772304637,0.0473733564526155,29.134471914121,1.31417928404765e-186,2.70668365342455e-182,4.825994875844e-183,1.9303979503376e-182
SOX9,8990.71900046508,2.62807370140431,1.39400573500558,0.0482895087140803,28.8676727539188,3.04072740399507e-183,6.26237808852785e-179,8.93304896745672e-180,4.46652448372836e-179
IRF2BP2,6910.58879035003,2.09341479669515,1.06585820067346,0.0378592147630257,28.1532041101499,2.189438487849e-174,4.50892962187623e-170,5.36011032466899e-171,3.2160661948014e-170
DUSP1,5059.32592595308,3.40680572648958,1.76841967991992,0.0650469679480095,27.1868118639039,9.30106339024705e-163,1.91536798395357e-158,1.95176171627627e-159,1.36623320139339e-158
BHLHE40,8115.85770888544,2.80990090211827,1.4905192512492,0.0550555504735599,27.0730060534953,2.04763067603994e-161,4.21648108810145e-157,3.75970587504384e-158,3.00776470003507e-157
ATF3,3062.12896230681,4.24712901222342,2.08648793314211,0.0772048604622181,27.0253442678415,7.44581853344012e-161,1.53316849422066e-156,1.21524031597447e-157,1.09371628437702e-156
TSC22D1,4288.13698465121,2.70137801457669,1.43369553603207,0.0530761504824816,27.0120482174999,1.06694585189067e-160,2.1968415090429e-156,1.56723676184221e-157,1.56723676184221e-156
ID4,2753.26163847541,2.98741601250725,1.57889815408334,0.0607633653101707,25.9843763758598,7.43730541916211e-149,1.53126681275129e-144,9.93150720927929e-146,1.09246579302072e-144
DUSP5,3385.07807006146,2.57552899682993,1.36486878286736,0.0537229905895283,25.405673956159,2.18287186851477e-142,4.4940966028982e-138,2.67201707305112e-139,3.20642048766134e-138
MAT2A,15966.2427857622,2.07556920165692,1.05350703371117,0.0419662308692521,25.1036848411148,4.53327694991497e-139,9.33265725678996e-135,5.12225423979239e-136,6.6589305117301e-135
KLF10,2455.03321525445,2.63635812098692,1.39854635831219,0.0561284114331355,24.9169061194301,4.87982967777175e-137,1.00456173746609e-132,5.11998700977066e-134,7.16798181367892e-133
CHAC1,1174.09213476329,7.6969688961171,2.94429041730449,0.118276891765514,24.8932008049519,8.81488019281023e-137,1.81454308768999e-132,8.63211834347929e-134,1.29481775152189e-132
ITPRIP,1565.90508634215,3.5169758794255,1.81433544052121,0.0746421626824292,24.3071124324256,1.6486535420866e-130,3.39358845103106e-126,1.51356699248188e-127,2.42170718797101e-126
CYP1A1,1163.2917651145,0.318851271281309,-1.64904446155687,0.0683203103140978,-24.1369580140298,1.02354911347521e-128,2.10677114026603e-124,8.84406642813966e-126,1.50349129278374e-124
JAG1,2055.43200550421,2.64871875004499,1.40529466157958,0.0586260114440336,23.9704975140791,5.64959148097453e-127,1.16279891861418e-122,4.6103805146686e-124,8.29868492640349e-123
MYC,14783.1228068856,2.17338690087922,1.11994502233048,0.0468377866027988,23.9111431935931,2.3454092431772e-126,4.827086763383e-122,1.81324823015947e-123,3.44517163730299e-122
FAM46B,1497.03459540669,2.92745893438623,1.54964893312688,0.0651710003586712,23.7781977351632,5.61516800248275e-125,1.15560157491095e-120,4.12406013942346e-122,8.24812027884691e-121
SESN2,941.764766065805,4.87053881054484,2.28408138140459,0.0965885294762176,23.6475427650753,1.25106618919554e-123,2.5745691107455e-119,8.75091012052061e-121,1.83769112530933e-119
RHOV,2153.84327079872,2.78413303816302,1.47722815116949,0.0633237674467415,23.3281785138876,2.29554945774382e-120,4.72378167414524e-116,1.53269663567268e-117,3.3719325984799e-116
IER5,3864.39401706339,2.09785119249019,1.0689123464231,0.0458892820081778,23.2932898412446,5.18486613607701e-120,1.06688990482057e-115,3.3113260292537e-117,7.61604986728352e-116
IER2,8399.59758006963,2.55288197791634,1.35212684216704,0.0583051773778694,23.1905107397934,5.67656609768536e-119,1.16801024025974e-114,3.47429497537084e-116,8.33830794089002e-115
TRIB1,2932.53953000771,2.33068367014117,1.22075320931995,0.053060626239441,23.0067621857909,3.98861001517273e-117,8.20656510621788e-113,2.34354770051489e-114,5.85886925128722e-113
GADD45B,3836.75488778269,2.61248257694909,1.38542141566894,0.0618654952586665,22.3940891425235,4.49406873597391e-111,9.24609701739272e-107,2.53897598702772e-108,6.60133756627207e-107
MAFB,983.664984514375,3.40464260653643,1.76750336304234,0.0796968779090264,22.1778243943249,5.62331067407033e-109,1.15688370497649e-104,3.05928927745997e-106,8.26008104914191e-105
ZNF217,3446.32362907161,2.04501495772214,1.0321113954177,0.0468586351072453,22.0260661253899,1.62051148127226e-107,3.3337162192733e-103,8.50131898157439e-105,2.38036931484083e-103
PPP1R15A,2943.87317460688,2.37700370066372,1.24914414935735,0.0583880355728497,21.3938375748027,1.5248316138705e-101,3.136731112893e-97,7.72353502625645e-99,2.23982515761437e-97
ERRFI1,5634.14270217814,2.06881191966491,1.04880249251521,0.0493070087837507,21.2708602364223,2.1136877395924e-100,4.34785568034156e-96,1.03493197356242e-97,3.10479592068727e-96
TGIF1,3398.37378415802,1.88904457196704,0.917656742487101,0.0436511817670569,21.0224948177611,4.0839328943622e-98,8.40024157041361e-94,1.93512549307375e-95,5.99888902852864e-94
ZNF750,1527.64656106775,7.71301412233382,2.94729475243328,0.140934966079266,20.9124451825222,4.12539920520659e-97,8.48512108526892e-93,1.89368715391499e-94,6.05979889252796e-93
EGR3,1470.1266494484,7.59242966883084,2.92456163929673,0.140270912188852,20.8493806282467,1.5440821715699e-96,3.17571380226782e-92,6.87303727823948e-94,2.26810230181903e-92
PIM1,2362.45486305812,2.42650248521747,1.27887833770734,0.0620342087630866,20.6156951657346,1.98450973338043e-94,4.0813427176702e-90,8.57366572753681e-92,2.91504634736252e-90
ZFP36,1496.74295024902,2.89079049923781,1.53146405791128,0.0756576059351966,20.2420369899496,4.17549961941139e-91,8.58691496731952e-87,1.7523975402724e-88,6.13339139095339e-87
SOWAHC,4129.11374420007,1.84780823503906,0.885815042082199,0.0442350517401029,20.0251838132051,3.3228389338893e-89,6.83308598364995e-85,1.35581058610833e-86,4.88091810998999e-85
KLF6,5411.04107349133,2.09275173286109,1.06540117207394,0.053229130362295,20.0153781364164,4.04555721769974e-89,8.31887930675598e-85,1.6060862154268e-86,5.94251899707915e-85
PIK3R3,5822.43948347087,1.67216491047316,0.741717134374359,0.0371654818869937,19.9571510098979,1.29910544743848e-88,2.67122062102299e-84,5.02172629405889e-86,1.90825599174238e-84
JUNB,3659.04516896109,2.19405988940145,1.13360290630776,0.0570647909925094,19.8651898410802,8.14436261251296e-88,1.67456239675879e-83,3.0675010875693e-85,1.19632542415203e-83
SGK1,2169.33896710062,2.51021708368896,1.32781213390472,0.0669995767687306,19.8182167402053,2.07326101682079e-87,4.26262465058354e-83,7.61353276902014e-85,3.04541310760806e-83
NR4A2,1320.48065388249,12.4824247305215,3.64182630207764,0.18856247167657,19.3136326104393,4.12511850495726e-83,8.48083113434164e-79,1.47789916388579e-80,6.05938657193172e-79
CBX2,2174.96572240765,0.483345735554529,-1.04887258173586,0.0546070124257839,-19.2076536536654,3.19378144243849e-82,6.56577588936504e-78,1.11698703828521e-79,4.69134556079789e-78
ARID5B,2129.89884513159,2.09222887977122,1.06504068411301,0.0556240259962699,19.1471340852679,1.02261898924797e-81,2.10219785619704e-77,3.49331403094497e-79,1.50212503330634e-77
FAM43A,388.882153638674,4.68010999067739,2.22654243603521,0.11645971043366,19.1185640745992,1.76911225602725e-81,3.63658715348961e-77,5.90602043836005e-79,2.59864899287842e-77
RHOB,1655.58471056009,2.42704403763865,1.2792002857888,0.0669198292703955,19.1154146646143,1.87920527660368e-81,3.86270644605887e-77,6.134143624007e-79,2.76036463080315e-77
CCDC71L,2192.31774953682,2.19668625064165,1.13532882653538,0.0602274017781069,18.8507023882289,2.89966713059934e-79,5.95997582023388e-75,9.25853419321623e-77,4.25892572887947e-75
NR4A1,7891.89940699133,6.68393539232409,2.74069778821297,0.14539842816392,18.8495695780366,2.96242839595046e-79,6.08867908219698e-75,9.25853419321623e-77,4.35151107081163e-75
TNFAIP3,943.999763513336,3.43387226495011,1.77983637418265,0.094987867077906,18.7375127891111,2.44806363436744e-78,5.03126038135197e-74,7.49158473442153e-76,3.59596067252234e-74
DUSP4,3989.92056401161,1.99423803803194,0.995837624275644,0.0532004145163244,18.7186064869866,3.49166798194957e-78,7.17572686970456e-74,1.04671655075219e-75,5.12891109868572e-74
CYR61,7702.02620111839,2.00676025572117,1.00486827064071,0.0543774952158351,18.4794880060619,3.02033778639229e-76,6.20679415103615e-72,8.87314834886327e-74,4.43657417443163e-72
FOSB,3805.30384041023,4.38255215767809,2.13177126090512,0.117628602494632,18.1228988162332,2.10221500095489e-73,4.31984160546221e-69,6.05479140176989e-71,3.08794361490264e-69
NFIL3,556.654771947224,3.15224062732333,1.65637766759751,0.0937120303532485,17.6751870742078,6.51240374509848e-70,1.33816872154284e-65,1.83962881945676e-67,9.56606986117516e-66
FOS,2057.85366631337,3.50734146626744,1.81037789472223,0.10295313752027,17.5844849251514,3.23911382536769e-69,6.65540717698299e-65,8.97723452468414e-67,4.75793429808259e-65
ID3,1814.04778967758,2.11076631542922,1.07776686564244,0.061873547960532,17.4188631679879,5.93445477066056e-68,1.21929307717992e-63,1.61428159493024e-65,8.7171206126233e-64
KLF9,1042.90043104736,2.25087691127016,1.17048716547466,0.06734528935456,17.3803866119316,1.16167703208074e-67,2.38666546240989e-63,3.10252253167892e-65,1.7063873924234e-63
ELF3,12289.3444271317,1.75328087223235,0.810057131589657,0.0473762440805982,17.0983822654147,1.52581097420112e-65,3.13462606539877e-61,4.0022566785786e-63,2.24126374000402e-61
GRPEL2,1353.69852033435,2.13328635788074,1.09307763626711,0.0640000873455696,17.0793147572599,2.11589118143548e-65,4.34667525402292e-61,5.45268869545716e-63,3.10803255641058e-61
PKP1,180.511695644281,8.49817020600472,3.08715223902656,0.181663210088849,16.9938219054738,9.12451827405212e-65,1.87435854385579e-60,2.31086291254399e-62,1.34030048927552e-60
ITPKC,1382.09952610119,2.15449674428509,1.10735091835672,0.0664337735234952,16.6684934427981,2.22122730560916e-62,4.56262300845177e-58,5.53010303255812e-60,3.26276078920929e-58
KRT17,33724.2141550612,1.62375967291377,0.699338119990735,0.0422540784356,16.5507838741911,1.58031560006119e-61,3.24596824252569e-57,3.86887597488315e-59,2.32132558492989e-57
PER2,1003.54117289457,2.36248415960596,1.2403046561339,0.0751205962523592,16.5108467984897,3.06551490025898e-61,6.29626105364191e-57,7.38186038850887e-59,4.50293483699041e-57
ETS2,2357.34108812572,1.80594968356005,0.852757697752532,0.0519531151928478,16.4139858521887,1.51897659802032e-60,3.11967413701413e-56,3.59874955618072e-58,2.23122472483205e-56
CSRNP1,939.145034449366,2.4554405994058,1.29598192211407,0.0791300537845315,16.3778723775796,2.75202577465006e-60,5.65183533339884e-56,6.41658834981505e-58,4.04245066038348e-56
PMAIP1,771.397812308998,2.5172100165281,1.3318255888325,0.081522795717697,16.3368488176539,5.39711203011484e-60,1.10835092650438e-55,1.23872154078683e-57,7.92781786103569e-56
LIF,4006.12554336164,2.12403425804662,1.08680703521711,0.0674529254734939,16.112081538171,2.09839594243228e-58,4.30905606778468e-54,4.74205199975196e-56,3.08233379983877e-54
PRDM1,848.692420851027,2.46792351410777,1.30329768317156,0.0811905870286339,16.0523249168271,5.50622271036421e-58,1.13064777134619e-53,1.22546826352333e-55,8.08809053925399e-54
ADAMTS4,810.936255173077,2.73522229875652,1.45165808942764,0.0911219237536177,15.9309420787992,3.86490003563984e-57,7.93579924317927e-53,8.47336069007665e-55,5.67715166235135e-53
MAFF,3881.55573055727,1.99731778242178,0.998063890443506,0.0634768377169172,15.7232768099523,1.04762414476826e-55,2.15098189403819e-51,2.26302221507367e-53,1.53885510625009e-51
PLAU,1574.07116788765,2.10497540789365,1.0738033786042,0.06847650257833,15.6813408712847,2.02924822605652e-55,4.16624953291664e-51,4.31994596993394e-53,2.98076271925442e-51
LDLR,7387.61064312406,1.79716600109391,0.845723674231291,0.0543363044310661,15.5646152804562,1.26629217064979e-54,2.59969782634401e-50,2.65722367066782e-52,1.86005656946747e-50
HBEGF,848.350715918952,2.49925180123761,1.32149626120702,0.0852299340342696,15.5050719700858,3.20557301246195e-54,6.58072083728314e-50,6.63192422254276e-52,4.70866619800536e-50
URB2,1371.42163774617,0.521232529109137,-0.940000972378064,0.060647428750744,-15.4994365258483,3.49947693690058e-54,7.18372625606952e-50,7.13941898974065e-52,5.14038167261326e-50
MXD1,720.581144185785,2.43602167205714,1.28452696823205,0.083835311100915,15.3220278109999,5.44906363675248e-53,1.11852929271618e-48,1.09645610630489e-50,8.00412957602572e-49
FRMD4B,426.374104984918,3.17803753935285,1.66813616607042,0.109559679576773,15.2258218763911,2.38344460328918e-52,4.89225839271137e-48,4.73113753752902e-50,3.50104177777148e-48
ARL5B,943.538388334857,2.47841932974168,1.30942030118239,0.0865533360070033,15.1284787113975,1.05096922212907e-51,2.15711432841992e-47,2.05835825384719e-49,1.54376869038539e-47
TRPS1,6282.14016096995,1.50551815073452,0.590260101497879,0.0390398423065206,15.1194284255418,1.20584696560877e-51,2.47488031221544e-47,2.33061658918779e-49,1.77126860778272e-47
RND3,4871.24391912318,1.89589155676425,0.922876445780071,0.0612787786265469,15.0602943868119,2.95468413815856e-51,6.06389825674282e-47,5.6365396500534e-49,4.34013553054112e-47
ZNF331,772.913017221903,2.55201550333563,1.35163709341214,0.0900258934907516,15.013870354433,5.95680543325604e-51,1.22245561101281e-46,1.1217886539628e-48,8.7499515009098e-47
CBX4,2880.4885475891,2.22696478364353,1.15507874408684,0.0774166731703521,14.9202839231432,2.4323619944865e-50,4.99145004888575e-46,4.52265384012813e-48,3.57289653370123e-46
ZC3H12A,1080.75103602412,1.96868322097723,0.977230987170287,0.0656369596910386,14.8884255421067,3.91889649794096e-50,8.04157561377485e-46,7.19558383228184e-48,5.75646706582547e-46
TM4SF1,9190.05584637133,1.55212950782515,0.634248939291809,0.0426535925080712,14.8697659914998,5.17940583393303e-50,1.06276228306472e-45,9.3926286783509e-48,7.60802922946423e-46
TSPYL1,3415.62794296005,0.655957338922596,-0.608326104626564,0.0413309159988474,-14.7184278384618,4.90941533804131e-49,1.00731383905932e-44,8.79443925615716e-47,7.21144019004887e-45
GADD45A,1128.8814296669,2.11503143756744,1.08067910754644,0.075124303823527,14.3852129410083,6.4080571250509e-47,1.31474108034669e-42,1.13407170011895e-44,9.41279511098727e-43
ZFP36L2,4257.92219910192,1.61343329273655,0.69013393095307,0.0486905372870292,14.1738820191026,1.32943488730862e-45,2.72746861480236e-41,2.32477012615194e-43,1.95280690596763e-41
SLC25A25,885.11968372776,2.06770395650572,1.04802964258966,0.0740700794283638,14.1491632070309,1.88992751104106e-45,3.87718628890072e-41,3.26601708349201e-43,2.77611452096821e-41
EPHA2,3536.94585292013,1.70627450409166,0.770849764964462,0.0545019248808171,14.1435328504476,2.0474222934236e-45,4.20008209272917e-41,3.49704489163945e-43,3.00745860680992e-41
SYNM,661.308345112474,0.430266430671271,-1.21669780908242,0.086206007949634,-14.1138400677744,3.12109109142618e-45,6.40229415584251e-41,5.26962149907576e-43,4.58457070419591e-41
DUSP16,2033.16516703874,1.72131210714058,0.783508709580126,0.0556514509962518,14.0788550083428,5.12331497732549e-45,1.05089436814901e-40,8.55186064794707e-43,7.52563737019342e-41
CEBPG,7176.60661114552,1.54134455331,0.624189399028629,0.0443539926046891,14.0729021757252,5.5734362255637e-45,1.14316750422537e-40,9.19867468733766e-43,8.18682047173052e-41
MED26,789.190745860456,2.05591938095893,1.03978369304777,0.0748729067708447,13.8873156912436,7.56164442952701e-44,1.55089327249599e-39,1.23414438917025e-41,1.11072995025322e-39
ELMSAN1,977.360665846522,1.98029904284303,0.985718306592916,0.0710640132079726,13.8708505486196,9.51418730834092e-44,1.95126467506764e-39,1.53575711398044e-41,1.3975389737222e-39
KLHL9,711.602775406907,0.481639549102371,-1.05397423320667,0.0767171200161776,-13.738448901424,5.9742012113686e-43,1.22518918442747e-38,9.53859147758624e-41,8.77550415937934e-39
DSP,29466.4329775846,1.36522763679056,0.449141524835908,0.0330040361191967,13.6086848049068,3.55585187241287e-42,7.29198543475708e-38,5.61633421009384e-40,5.22319081538727e-38
PER1,429.712411561385,2.79462161388979,1.48265295830293,0.109016399697568,13.6002744762814,3.98933480656081e-42,8.18052995433361e-38,6.23397223123104e-40,5.85993389735718e-38
EDN1,7031.78054206895,1.62922227532058,0.704183444641075,0.0519548756899125,13.5537509288623,7.5282734935148e-42,1.54367247984521e-37,1.16402957206567e-39,1.10582809346239e-37
SGK223,1939.76756059804,1.76074693845353,0.816187574204321,0.0602601527422685,13.5443993594762,8.55104694780426e-42,1.75330666617778e-37,1.30839925641976e-39,1.25606328616297e-37
PLK3,614.92296782784,2.08905951058339,1.06285359072989,0.0793861012185871,13.388408983625,7.06785828404342e-41,1.44912298397742e-36,1.07030691066303e-38,1.03819770334314e-36
KRT75,1706.2201699472,1.78198016476642,0.833481278300697,0.0623504904520632,13.3676779806808,9.34116091706986e-41,1.91512481121766e-36,1.40012563990652e-38,1.37212312710839e-36
NRARP,1355.50842039882,5.04371628470178,2.33448712456269,0.17573083591814,13.284447845284,2.84952613997105e-40,5.84181353955465e-36,4.22794843131664e-38,4.18566894700347e-36
VEGFA,5943.15804473762,1.50733147641363,0.591996714076937,0.0448177445783928,13.2089804974779,7.78719734256455e-40,1.59637545522573e-35,1.14386141764931e-37,1.14386141764931e-35
NCOA7,7415.75499534843,1.71264534040189,0.776226424849616,0.0591519427485144,13.1225854770275,2.44450465424953e-39,5.01099009074612e-35,3.55518107586845e-37,3.59073288662714e-35
ATXN7L3B,1204.12444218839,0.587634494143161,-0.767009010312671,0.0586436441457674,-13.0791498633024,4.33258628642645e-39,8.88093536991695e-35,6.23934901581551e-37,6.36413599613182e-35
CTGF,23693.5904494451,2.52080714053209,1.33388574610552,0.10238413306453,13.0282467231989,8.45276776037868e-39,1.73256380784482e-34,1.20546316147769e-36,1.24162705632202e-34
RBM15,1363.087400679,1.71258092646443,0.776172162934682,0.0604095420858599,12.8485026725002,8.76911615828719e-38,1.79731804780254e-33,1.23855333893347e-35,1.28809547249081e-33
IL6,149.803628020839,4.98398556202924,2.31729988906436,0.180882509445201,12.8110777331204,1.4214644923457e-37,2.9132914770625e-33,1.98856113600628e-35,2.08798919280659e-33
ABL2,3865.06994094619,1.6441682270465,0.71735791940224,0.0560993665946948,12.7872730646852,1.93132368809737e-37,3.95805476638674e-33,2.67634091079832e-35,2.83692136544622e-33
CDKN1A,814.434257928485,2.04228957067359,1.03018743651772,0.0807629449155422,12.7556943050434,2.89781325320867e-37,5.93848869980052e-33,3.9781288669516e-35,4.25659788763821e-33
TFAP2A,2279.38812005184,1.51474025005195,0.599070419381018,0.047145845768447,12.7067488050443,5.42431105871597e-37,1.11154982215208e-32,7.37756529087767e-35,7.96777051414789e-33
STC2,14850.6405182022,1.66166849719738,0.732632593207911,0.057880176988843,12.6577462496207,1.0136783023549e-36,2.07712820935542e-32,1.36604775993496e-34,1.48899205832911e-32
PHLDA1,7184.79623145405,1.48596550504605,0.571400625784566,0.0454048247406869,12.5845794813197,2.56706150441724e-36,5.25990902255092e-32,3.42796058530771e-34,3.77075664383848e-32
TOB1,1393.72511409388,1.89689151452929,0.923637171671869,0.0734569113036555,12.5738634429339,2.93997983776729e-36,6.0237246896014e-32,3.89057331864538e-34,4.31853638369637e-32
NFKBIA,1803.31974229769,1.56059892768647,0.642099813815232,0.0511694316919389,12.5485039130577,4.05091386733516e-36,8.29951233139628e-32,5.3128458747577e-34,5.95038737972862e-32
TFAP2C,3571.05132693264,1.53633763730377,0.619495308594611,0.0494030009471097,12.5396291058884,4.5311122740885e-36,9.28288971592512e-32,5.89004497292797e-34,6.6557508194086e-32
EGR2,531.774278353571,6.47676811665534,2.69527409317221,0.21520307343284,12.524328998551,5.49541374450052e-36,1.12579045969838e-31,7.08088881517265e-34,8.07221324929682e-32
PNRC1,836.281656854613,1.87774673692949,0.909002491098525,0.072610556408791,12.5188751616352,5.88634241778746e-36,1.20581724428376e-31,7.51865076303304e-34,8.646448377488e-32
NUFIP2,4094.28694185924,0.698493397218254,-0.517681616826717,0.0416655837493683,-12.4246817215075,1.91988997040424e-35,3.93270261537604e-31,2.4311434289024e-33,2.82012637752678e-31
FAM111B,1546.0485099385,0.556587989992961,-0.84531831622958,0.0682281707069408,-12.3895790766612,2.97601329424052e-35,6.09576803059285e-31,3.73629566488025e-33,4.3714659279099e-31
KRT6B,7126.71327552483,1.50873406594437,0.593338534457059,0.0486290134582606,12.2013278136176,3.057962634901e-34,6.26331906880423e-30,3.80664518170007e-32,4.49184131440608e-30
JMJD1C,2991.31485465996,1.58018775947963,0.66009599104568,0.0541948452166339,12.18005122825,3.9703240452368e-34,8.13162067704949e-30,4.90084789079692e-32,5.83200899004833e-30
HERPUD1,3647.10078503891,1.67890174363462,0.747517800186195,0.0617035022187399,12.1146737755052,8.83148150121613e-34,1.80868741144906e-29,1.08104693142803e-31,1.29725631771364e-29
PRDM2,1557.4751098727,0.649342349178992,-0.622948791947429,0.0516044609782012,-12.0716073792647,1.49191388748667e-33,3.05529045018396e-29,1.81113413994147e-31,2.19147230932917e-29
PVRL4,1460.0544587828,1.60200331372572,0.679877131948071,0.0569593122769233,11.936189268625,7.6655394917886e-33,1.56974917712847e-28,9.22943521269531e-31,1.12599109594883e-28
MBP,2343.41760065043,1.54778974109868,0.630209502440449,0.0529421197465907,11.9037451741065,1.1315259757539e-32,2.31702574055127e-28,1.35129959819911e-30,1.66209850578491e-28
KRT5,48152.1893516421,1.3118049491715,0.391553223170631,0.0331074444038663,11.8267426018815,2.83948341801758e-32,5.81412624673279e-28,3.34206685408796e-30,4.14416289906907e-28
FOSL1,897.600660929689,1.94719723478318,0.961399024393004,0.0812911853343207,11.8266085116009,2.84402176295864e-32,5.82313455965782e-28,3.34206685408796e-30,4.17758356760995e-28
DDIT3,256.706204753104,3.26399231497474,1.70663766050767,0.145747388120596,11.7095591386896,1.13870152954794e-31,2.33137751159646e-27,1.32749101329601e-29,1.67263867675297e-27
AFAP1-AS1,2750.16304851612,0.707747867385716,-0.498692597936399,0.0433384867226217,-11.5069222681486,1.2174613285877e-30,2.4925085780176e-26,1.40813302800195e-28,1.78832894556247e-26
RAB11FIP1,7158.74232953846,1.51525603133706,0.599561585072522,0.0523355350392866,11.4561088297359,2.19140752861846e-30,4.48624949258771e-26,2.51481134280285e-28,3.21895851878765e-26
INTS5,1094.28545134488,0.590297355917064,-0.760486215263298,0.0673866609900185,-11.285411743074,1.54914487249141e-29,3.17125446847717e-25,1.76398364589352e-27,2.27553890320264e-25
LURAP1L,536.551955419563,2.12161237813003,1.08516109770809,0.0972201435341977,11.1618956551568,6.26414304853213e-29,1.28227008203453e-24,7.07799978768373e-27,9.20139972398884e-25
TIPARP,2132.45998787447,1.67890845661636,0.747523568698938,0.0669797272836331,11.1604450930871,6.36719943021618e-29,1.30330205137095e-24,7.13952613972866e-27,9.35277924304454e-25
KLF4,326.798885398881,3.07173609176104,1.61905427222355,0.145611137832349,11.1190276810258,1.01370712587432e-28,2.07485574523956e-24,1.12805636151272e-26,1.48903439719679e-24
PDGFB,1267.00605473206,0.630929603186524,-0.664449051326757,0.0603321726320268,-11.0131795746742,3.30142796267307e-28,6.75703261120298e-24,3.646216191256e-26,4.84946753437048e-24
KRT16,5547.29263899567,1.54453082496258,0.627168663828533,0.0569751100302821,11.0077657330577,3.50590240313169e-28,7.17517985824932e-24,3.84314928355235e-26,5.14982003996014e-24
LGALSL,718.014740576867,1.70693024434683,0.771404102190384,0.0701029298889375,11.003878203272,3.66043147360296e-28,7.49107301072845e-24,3.98282058635214e-26,5.37680779157539e-24
WNT7B,2387.76575017909,0.676066590193474,-0.564762740967928,0.0513274669183401,-11.0031290238118,3.69097862533542e-28,7.5532186588864e-24,3.98652831084941e-26,5.42167850275519e-24
RBM12,2100.76611245136,0.65356311985022,-0.613601519467382,0.055777491011947,-11.0008806121443,3.78418215296612e-28,7.74357193961458e-24,4.05736143393572e-26,5.55858516449194e-24
PDE4B,200.099936163811,2.69830706337438,1.43205453420175,0.131474489079969,10.8922616411972,1.25484694254588e-27,2.56766781383738e-23,1.33568454630844e-25,1.84324467390565e-23
OSGIN2,1968.57810300704,1.50081200552335,0.585743273637389,0.0538651241912173,10.8742582966679,1.52894214579441e-27,3.12836852450995e-23,1.61572886183986e-25,2.24586311795741e-23
ZSCAN12P1,486.957165550086,2.15331239201597,1.10655763381958,0.101886586633135,10.8606801973255,1.77422689667442e-27,3.63006823059586e-23,1.86154420608932e-25,2.60616188852505e-23
CD55,2778.1015870668,1.60505350485006,0.682621390740252,0.0629600158741203,10.8421413378462,2.17323779818585e-27,4.44622721130843e-23,2.26402056862071e-25,3.1922690017552e-23
BAMBI,1106.27209571546,1.91346933830807,0.936190783250828,0.0865289467750457,10.8193941812871,2.78612896060301e-27,5.69986262760164e-23,2.88207382410547e-25,4.09254483022977e-23
DNAJB1,8760.84042147563,1.41505038000533,0.500853418209076,0.0467287155035255,10.7183219742321,8.35045294286996e-27,1.70825215852291e-22,8.57760862082635e-25,1.22659803277817e-22
HSPA8,44469.0299236549,0.664504087461838,-0.589650021130402,0.0551310839289944,-10.6954186115738,1.06935681617397e-26,2.18747630316548e-22,1.09081821338746e-24,1.57077822727795e-22
CRISPLD2,1363.55549321616,1.60299734899858,0.680772039597416,0.0638359563128708,10.6643979180141,1.49363280568129e-26,3.05522590402107e-22,1.51310153673465e-24,2.19399722826524e-22
IRS2,2240.85274735846,1.71890766232816,0.781492047038621,0.0735446757467672,10.6260859688809,2.25373612247235e-26,4.60979186490494e-22,2.26747465089016e-24,3.31051299029963e-22
ST6GALNAC5,674.485929068395,0.536813795692315,-0.897506346745053,0.0845261164045273,-10.6180951512044,2.45519952338013e-26,5.02161958516939e-22,2.45336229924699e-24,3.60644257989308e-22
NOCT,550.948951301124,1.79400149642276,0.843181093646691,0.0804662782529974,10.4786888613838,1.08233815075223e-25,2.21359798591845e-21,1.07422061462158e-23,1.58984650963994e-21
IRF2BPL,2149.48445434341,1.67534776405401,0.744460597301723,0.0711600330799859,10.4617798092495,1.29401806303335e-25,2.6463963407095e-21,1.2756933777112e-23,1.90078313278968e-21
YOD1,1127.59965169531,1.65464878802788,0.726525026373102,0.0698065195275138,10.4076958898767,2.28689647013166e-25,4.67670328141925e-21,2.2394814833176e-23,3.3592222249764e-21
KEAP1,4550.53580139823,0.728758861962697,-0.456486572791175,0.0438850310417907,-10.401874214387,2.43103856023668e-25,4.97123075182799e-21,2.36486923253752e-23,3.57095254113166e-21
PNISR,4131.96084021737,1.32124024665558,0.401892821728256,0.038726434296699,10.3777388501402,3.13103035390839e-25,6.40233086767188e-21,3.02577005714213e-23,4.59917048685604e-21
ATF4,26305.0531883465,1.2369590599301,0.306797751718291,0.0296083697914885,10.3618589567362,3.69705869788806e-25,7.55937591957171e-21,3.54941798779592e-23,5.43060952132776e-21
CX3CL1,8155.17542685677,1.49383239961753,0.579018294175153,0.0561082040042693,10.3196725764221,5.7418628469289e-25,1.17398127768308e-20,5.47676775055446e-23,8.43422233585386e-21
