ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
356	16,28,13	1,1,0	21,15,10	1,0,0	371	99
361	0,0,0	0,1,0	0,0,1	0,0,0	160	99
362	0,0,0	0,1,0	0,0,1	0,0,0	164	99
363	0,0,3	0,1,0	0,0,1	0,0,0	185	99
370	2,0,0	5,9,3	0,0,0	4,0,1	188	99
405	0,1,0	1,0,0	0,0,0	1,0,0	224	99
407	75,83,53	28,61,21	88,68,50	38,32,19	125	99
408	4731,5545,3241	3,2,1	4703,3125,2758	0,0,1	297	99
409	38,32,17	0,0,0	35,28,32	0,1,0	107	99
411	0,7,4	0,1,0	1,6,0	0,0,0	195	99
412	14,30,9	285,344,133	25,17,20	342,231,212	169	99
413	101,100,76	0,0,0	115,78,72	0,0,1	250	99
417	1,0,0	16,21,7	0,0,0	17,16,17	112	99
420	0,1,0	0,0,0	0,0,0	0,0,1	129	99
424	0,0,0	57,34,32	0,1,0	35,31,37	207	99
427	19,19,5	112,124,73	20,18,19	203,147,107	318	99
428	10,9,7	438,471,240	14,9,8	666,552,397	124	99
429	2,0,3	38,27,16	3,4,0	26,30,5	125	99
430	27,13,5	19,37,16	23,12,20	23,15,8	1826	99
433	227,319,142	23,30,18	246,160,174	22,14,11	125	99
436	2,2,2	0,1,0	6,2,8	0,0,0	201	99
438	501,537,287	0,0,1	588,317,303	1,0,4	267	99
440	0,2,0	0,0,0	2,0,0	0,1,0	223	99
441	6,6,4	99,114,94	6,3,4	90,42,44	161	99
442	21,25,12	0,0,1	30,13,25	2,1,0	175	99
445	40,34,20	0,2,1	29,16,10	0,1,0	114	99
446	3,2,0	0,3,0	2,0,3	0,0,0	209	99
448	17,35,26	2,1,1	21,25,31	0,0,0	316	99
449	15,12,11	8,7,4	8,11,11	9,3,4	132	99
450	16,19,13	2920,3582,2040	18,16,13	3056,2321,1929	132	99
451	1,0,0	7,5,8	4,0,0	3,3,0	111	99
452	22,14,18	6,7,4	14,6,10	2,4,1	114	99
453	9,4,6	2,4,0	12,12,18	4,1,3	237	99
455	0,0,0	6,10,6	1,0,0	6,4,2	227	99
457	4,4,0	88,96,53	0,1,1	88,96,75	103	99
462	397,190,178	46,55,28	396,289,264	49,32,19	177	99
463	5,15,7	2,0,0	12,11,12	0,0,0	201	99
464	10,18,8	2,0,0	24,15,14	0,0,0	248	99
465	5,3,1	0,0,0	12,4,3	0,0,1	146	99
466	0,3,1	302,355,167	0,0,2	259,225,168	533	99
468	2,3,0	2320,2593,1421	2,1,0	1837,1224,977	127	99
469	2333,2601,1432	0,2,0	1842,1231,985	1,1,0	242	99
470	5726,6314,3644	64,62,43	4844,3256,2838	62,41,37	150	99
471	7,7,9	0,0,0	10,6,4	1,0,0	103	99
472	5,9,7	15,16,0	10,6,3	15,9,13	103	99
473	1,0,0	1,4,1	0,0,0	7,2,4	103	99
474	10,9,3	3,8,2	6,10,3	0,2,2	333	99
475	46,47,24	72,67,37	65,41,31	46,44,32	108	99
476	11,10,8	27,19,15	7,2,3	12,4,9	297	99
483	233,246,165	91,119,56	373,235,183	125,70,61	111	99
484	22,29,11	1,1,0	24,10,12	0,0,0	179	99
